,Lon_Deg,Lat_Deg,Temp,Prec,Author,Year,Title,Journal,Doi,URL,Human
6880,-90.9,39.8,112,955,"Renne, IJ; Tracy, BF",2007,Disturbance persistence in managed grasslands: shifts in aboveground community structure and the weed seed bank,PLANT ECOLOGY,10.1007/s11258-006-9191-7,http://doi.org/10.1007/s11258-006-9191-7,EL
6881,-84.2,33.5,162,1277,"Biggerstaff, MS; Beck, CW",2007,Effects of English ivy (Hedera helix) on seed bank formation and germination,AMERICAN MIDLAND NATURALIST,10.1674/0003-0031(2007)157[250:EOEIHH]2.0.CO;2,http://doi.org/10.1674/0003-0031(2007)157[250:EOEIHH]2.0.CO;2,EL
6882,8.384745,50.656983,88,748,"Wellstein, C; Otte, A; Waldhardt, R",2007,"Seed bank diversity in mesic grasslands in relation to vegetation type, management and site conditions",JOURNAL OF VEGETATION SCIENCE,10.1658/1100-9233(2007)18[153:SBDIMG]2.0.CO;2,http://doi.org/10.1658/1100-9233(2007)18[153:SBDIMG]2.0.CO;2,EL
6883,144.870122,-36.10636,155,456,"Robertson, HA; James, KR",2007,Plant establishment from the seed bank of a degraded floodplain wetland: a comparison of two alternative management scenarios,PLANT ECOLOGY,10.1007/s11258-006-9153-0,http://doi.org/10.1007/s11258-006-9153-0,EL
6884,144.169298,-28.071835,212,304,"Porter, JL; Kingsford, RT; Brock, MA",2007,"Seed banks in arid wetlands with contrasting flooding, salinity and turbidity regimes",PLANT ECOLOGY,10.1007/s11258-006-9158-8,http://doi.org/10.1007/s11258-006-9158-8,EL
6885,144.232114,-28.702531,209,309,"Porter, JL; Kingsford, RT; Brock, MA",2007,"Seed banks in arid wetlands with contrasting flooding, salinity and turbidity regimes",PLANT ECOLOGY,10.1007/s11258-006-9158-8,http://doi.org/10.1007/s11258-006-9158-8,EL
6886,144.319958,-28.727478,209,309,"Porter, JL; Kingsford, RT; Brock, MA",2007,"Seed banks in arid wetlands with contrasting flooding, salinity and turbidity regimes",PLANT ECOLOGY,10.1007/s11258-006-9158-8,http://doi.org/10.1007/s11258-006-9158-8,EL
6887,143.981177,-30.143259,201,278,"Porter, JL; Kingsford, RT; Brock, MA",2007,"Seed banks in arid wetlands with contrasting flooding, salinity and turbidity regimes",PLANT ECOLOGY,10.1007/s11258-006-9158-8,http://doi.org/10.1007/s11258-006-9158-8,EL
6888,144.043902,-30.141868,202,280,"Porter, JL; Kingsford, RT; Brock, MA",2007,"Seed banks in arid wetlands with contrasting flooding, salinity and turbidity regimes",PLANT ECOLOGY,10.1007/s11258-006-9158-8,http://doi.org/10.1007/s11258-006-9158-8,EL
6889,144.00713,-30.168415,202,283,"Porter, JL; Kingsford, RT; Brock, MA",2007,"Seed banks in arid wetlands with contrasting flooding, salinity and turbidity regimes",PLANT ECOLOGY,10.1007/s11258-006-9158-8,http://doi.org/10.1007/s11258-006-9158-8,EL
6890,142.753248,-29.817506,205,243,"Porter, JL; Kingsford, RT; Brock, MA",2007,"Seed banks in arid wetlands with contrasting flooding, salinity and turbidity regimes",PLANT ECOLOGY,10.1007/s11258-006-9158-8,http://doi.org/10.1007/s11258-006-9158-8,EL
6891,142.613172,-29.869637,203,237,"Porter, JL; Kingsford, RT; Brock, MA",2007,"Seed banks in arid wetlands with contrasting flooding, salinity and turbidity regimes",PLANT ECOLOGY,10.1007/s11258-006-9158-8,http://doi.org/10.1007/s11258-006-9158-8,EL
6892,142.1387,-30.08339,202,215,"Porter, JL; Kingsford, RT; Brock, MA",2007,"Seed banks in arid wetlands with contrasting flooding, salinity and turbidity regimes",PLANT ECOLOGY,10.1007/s11258-006-9158-8,http://doi.org/10.1007/s11258-006-9158-8,EL
6893,5.40005,49.772183,85,1100,"Vecrin, MP; Grevilliot, F; Muller, S",2007,The contribution of persistent soil seed banks and flooding to the restoration of alluvial meadows,JOURNAL FOR NATURE CONSERVATION,10.1016/j.jnc.2006.10.001,http://doi.org/10.1016/j.jnc.2006.10.001,EL
6894,128.533209,35.111235,139,1493,"Lee, KS; Park, JI; Kim, YK; Park, SR; Kim, JH",2007,Recolonization of Zostera marina following destruction caused by a red tide algal bloom: the role of new shoot recruitment from seed banks,MARINE ECOLOGY PROGRESS SERIES,10.3354/meps342105,http://doi.org/10.3354/meps342105,EL
6895,-63.432,46.351,55,1111,"Carter, MR; Ivany, JA",2006,Weed seed bank composition under three long-term tillage regimes on a fine sandy loam in Atlantic Canada,SOIL & TILLAGE RESEARCH,10.1016/j.still.2005.08.002,http://doi.org/10.1016/j.still.2005.08.002,IK
6896,-63.432,46.351,55,1111,"Carter, MR; Ivany, JA",2006,Weed seed bank composition under three long-term tillage regimes on a fine sandy loam in Atlantic Canada,SOIL & TILLAGE RESEARCH,10.1016/j.still.2005.08.002,http://doi.org/10.1016/j.still.2005.08.002,IK
6897,-63.432,46.351,55,1111,"Carter, MR; Ivany, JA",2006,Weed seed bank composition under three long-term tillage regimes on a fine sandy loam in Atlantic Canada,SOIL & TILLAGE RESEARCH,10.1016/j.still.2005.08.002,http://doi.org/10.1016/j.still.2005.08.002,IK
6898,-63.432,46.351,55,1111,"Carter, MR; Ivany, JA",2006,Weed seed bank composition under three long-term tillage regimes on a fine sandy loam in Atlantic Canada,SOIL & TILLAGE RESEARCH,10.1016/j.still.2005.08.002,http://doi.org/10.1016/j.still.2005.08.002,IK
6899,-63.432,46.351,55,1111,"Carter, MR; Ivany, JA",2006,Weed seed bank composition under three long-term tillage regimes on a fine sandy loam in Atlantic Canada,SOIL & TILLAGE RESEARCH,10.1016/j.still.2005.08.002,http://doi.org/10.1016/j.still.2005.08.002,IK
6900,-63.432,46.351,55,1111,"Carter, MR; Ivany, JA",2006,Weed seed bank composition under three long-term tillage regimes on a fine sandy loam in Atlantic Canada,SOIL & TILLAGE RESEARCH,10.1016/j.still.2005.08.002,http://doi.org/10.1016/j.still.2005.08.002,IK
6901,-63.432,46.351,55,1111,"Carter, MR; Ivany, JA",2006,Weed seed bank composition under three long-term tillage regimes on a fine sandy loam in Atlantic Canada,SOIL & TILLAGE RESEARCH,10.1016/j.still.2005.08.002,http://doi.org/10.1016/j.still.2005.08.002,IK
6902,-63.432,46.351,55,1111,"Carter, MR; Ivany, JA",2006,Weed seed bank composition under three long-term tillage regimes on a fine sandy loam in Atlantic Canada,SOIL & TILLAGE RESEARCH,10.1016/j.still.2005.08.002,http://doi.org/10.1016/j.still.2005.08.002,IK
6903,-63.432,46.351,55,1111,"Carter, MR; Ivany, JA",2006,Weed seed bank composition under three long-term tillage regimes on a fine sandy loam in Atlantic Canada,SOIL & TILLAGE RESEARCH,10.1016/j.still.2005.08.002,http://doi.org/10.1016/j.still.2005.08.002,IK
6904,-1.829737,52.467729,92,673,"Gurnell, AM; Boitsidis, AJ; Thompson, K; Clifford, NJ",2006,"Seed bank, seed dispersal and vegetation cover: Colonization along a newly-created river channel",JOURNAL OF VEGETATION SCIENCE,10.1111/j.1654-1103.2006.tb02490.x,http://doi.org/10.1111/j.1654-1103.2006.tb02490.x,AA
6905,-81.7412,33.3444,171,1196,"De Steven, D; Sharitz, RR; Singer, JH; Barton, CD",2006,Testing a passive revegetation approach for restoring coastal plain depression wetlands,RESTORATION ECOLOGY,10.1111/j.1526-100X.2006.00153.x,http://doi.org/10.1111/j.1526-100X.2006.00153.x,AA
6906,11.9,78.9,-64,416,"Kuijper, DPJ; Bakker, JP; Cooper, EJ; Ubels, R; Jonsdottir, IS; Loonen, MJJE",2006,Intensive grazing by Barnacle geese depletes High Arctic seed bank,CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE,10.1139/B06-052,http://doi.org/10.1139/B06-052,JP
6907,-88.762,46.086,40,805,"Rosenthal, SK; Stevens, SS; Lodge, DM",2006,Whole-lake effects of invasive crayfish (Orconectes spp.) and the potential for restoration,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,10.1139/F06-037,http://doi.org/10.1139/F06-037,AA
6908,-89.528,46.218,37,850,"Rosenthal, SK; Stevens, SS; Lodge, DM",2006,Whole-lake effects of invasive crayfish (Orconectes spp.) and the potential for restoration,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,10.1139/F06-037,http://doi.org/10.1139/F06-037,AA
6909,8.420556,49.85306,99,584,"Bissels, S; Donath, TW; Holzel, N; Otte, A",2005,Ephemeral wetland vegetation in irregularly flooded arable fields along the northern Upper Rhine: the importance of persistent seedbanks,PHYTOCOENOLOGIA,10.1127/0340-269X/2005/0035-0469,http://doi.org/10.1127/0340-269X/2005/0035-0469,MP
6910,-110.3114,31.446,151,480,"Richter, R; Stromberg, JC",2005,Soil seed banks of two montane riparian areas: implications for restoration,BIODIVERSITY AND CONSERVATION,10.1007/s10531-004-7844-1,http://doi.org/10.1007/s10531-004-7844-1,AA
6911,-110.3615,31.461,141,552,"Richter, R; Stromberg, JC",2005,Soil seed banks of two montane riparian areas: implications for restoration,BIODIVERSITY AND CONSERVATION,10.1007/s10531-004-7844-1,http://doi.org/10.1007/s10531-004-7844-1,AA
6912,4.25031,50.84836,102,790,"Devlaeminck, R; Bossuyt, B; Hermy, M",2005,Inflow of seeds through the forest edge: evidence from seed bank and vegetation patterns,PLANT ECOLOGY,10.1007/s11258-004-0008-2,http://doi.org/10.1007/s11258-004-0008-2,AA
6913,4.25031,50.84836,102,790,"Devlaeminck, R; Bossuyt, B; Hermy, M",2005,Inflow of seeds through the forest edge: evidence from seed bank and vegetation patterns,PLANT ECOLOGY,10.1007/s11258-004-0008-2,http://doi.org/10.1007/s11258-004-0008-2,AA
6914,4.25031,50.84836,102,790,"Devlaeminck, R; Bossuyt, B; Hermy, M",2005,Inflow of seeds through the forest edge: evidence from seed bank and vegetation patterns,PLANT ECOLOGY,10.1007/s11258-004-0008-2,http://doi.org/10.1007/s11258-004-0008-2,AA
6915,4.25031,50.84836,102,790,"Devlaeminck, R; Bossuyt, B; Hermy, M",2005,Inflow of seeds through the forest edge: evidence from seed bank and vegetation patterns,PLANT ECOLOGY,10.1007/s11258-004-0008-2,http://doi.org/10.1007/s11258-004-0008-2,AA
6916,-76.278081,45.41637,56,814,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6917,-76.300746,45.290095,55,813,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6918,-75.407288,45.179756,60,886,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6919,-76.209398,45.192082,55,813,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6920,-76.261501,45.245528,55,813,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6921,-76.170661,45.16548,56,823,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6922,-76.162525,45.390601,56,830,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6923,-76.188636,45.417336,56,814,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6924,-76.207867,45.408133,56,814,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6925,-76.149935,45.39973,56,830,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6926,-76.29913,45.219271,55,813,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6927,-75.433016,45.215668,60,886,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6928,-75.458266,45.188114,60,886,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6929,-75.40869,45.197754,60,886,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6930,-75.381954,45.197847,60,886,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6931,-75.496145,45.1524,62,884,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6932,-75.483957,45.215463,60,886,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6933,-75.610826,45.169847,60,880,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6934,-75.749142,45.169024,59,863,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6935,-75.725348,45.169177,59,863,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6936,-75.674237,45.151487,60,862,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6937,-75.931722,45.338709,56,851,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6938,-75.370002,45.318146,60,886,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6939,-75.446456,45.305631,60,886,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6940,-76.238316,45.110757,56,823,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6941,-76.232319,45.074274,56,823,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6942,-76.340266,45.343647,56,815,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6943,-76.29808,45.173105,55,813,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6944,-76.312473,45.245583,55,813,"Darwin, AT; Ladd, D; Galdins, R; Contreras, TA; Fahrig, L",2004,Response of forest understory vegetation to a major ice storm,JOURNAL OF THE TORREY BOTANICAL SOCIETY,10.2307/4126927,http://doi.org/10.2307/4126927,MP
6945,-105.6166,40.0595,-5,705,"Forbis, TA; Larmore, J; Addis, E",2004,Temporal patterns in seedling establishment on pocket gopher disturbances,OECOLOGIA,10.1007/s00442-003-1404-3,http://doi.org/10.1007/s00442-003-1404-3,MP
6946,4.933333,51.99167,95,796,"Blomqvist, MM; Bekker, RM; Vos, P",2003,Restoration of ditch bank plant species richness: The potential of the soil seed bank,APPLIED VEGETATION SCIENCE,10.1658/1402-2001(2003)006[0179:RODBPS]2.0.CO;2,http://doi.org/10.1658/1402-2001(2003)006[0179:RODBPS]2.0.CO;2,MP
6947,-89.049858,37.324324,139,1203,"Middleton, BA",2003,Soil seed banks and the potential restoration of forested wetlands after farming,JOURNAL OF APPLIED ECOLOGY,10.1111/j.1365-2664.2003.00866.x,http://doi.org/10.1111/j.1365-2664.2003.00866.x,AA
6948,-89.049858,37.324324,139,1203,"Middleton, BA",2003,Soil seed banks and the potential restoration of forested wetlands after farming,JOURNAL OF APPLIED ECOLOGY,10.1111/j.1365-2664.2003.00866.x,http://doi.org/10.1111/j.1365-2664.2003.00866.x,AA
6949,-89.049858,37.324324,139,1203,"Middleton, BA",2003,Soil seed banks and the potential restoration of forested wetlands after farming,JOURNAL OF APPLIED ECOLOGY,10.1111/j.1365-2664.2003.00866.x,http://doi.org/10.1111/j.1365-2664.2003.00866.x,AA
6950,-89.049858,37.324324,139,1203,"Middleton, BA",2003,Soil seed banks and the potential restoration of forested wetlands after farming,JOURNAL OF APPLIED ECOLOGY,10.1111/j.1365-2664.2003.00866.x,http://doi.org/10.1111/j.1365-2664.2003.00866.x,AA
6951,-47.109167,-22.829167,198,1302,"Grombone-Guaratini, MT; Rodrigues, RR",2002,Seed bank and seed rain in a seasonal semi-deciduous forest in south-eastern Brazil,JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467402002493,http://doi.org/10.1017/S0266467402002493,EL
6952,-47.109167,-22.829167,198,1302,"Grombone-Guaratini, MT; Rodrigues, RR",2002,Seed bank and seed rain in a seasonal semi-deciduous forest in south-eastern Brazil,JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467402002493,http://doi.org/10.1017/S0266467402002493,EL
6953,-47.109167,-22.829167,198,1302,"Grombone-Guaratini, MT; Rodrigues, RR",2002,Seed bank and seed rain in a seasonal semi-deciduous forest in south-eastern Brazil,JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467402002493,http://doi.org/10.1017/S0266467402002493,EL
6954,-47.109167,-22.829167,198,1302,"Grombone-Guaratini, MT; Rodrigues, RR",2002,Seed bank and seed rain in a seasonal semi-deciduous forest in south-eastern Brazil,JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467402002493,http://doi.org/10.1017/S0266467402002493,EL
6955,-47.109167,-22.829167,198,1302,"Grombone-Guaratini, MT; Rodrigues, RR",2002,Seed bank and seed rain in a seasonal semi-deciduous forest in south-eastern Brazil,JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467402002493,http://doi.org/10.1017/S0266467402002493,EL
6956,-47.109167,-22.829167,198,1302,"Grombone-Guaratini, MT; Rodrigues, RR",2002,Seed bank and seed rain in a seasonal semi-deciduous forest in south-eastern Brazil,JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467402002493,http://doi.org/10.1017/S0266467402002493,EL
6957,-47.109167,-22.829167,198,1302,"Grombone-Guaratini, MT; Rodrigues, RR",2002,Seed bank and seed rain in a seasonal semi-deciduous forest in south-eastern Brazil,JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467402002493,http://doi.org/10.1017/S0266467402002493,EL
6958,-47.109167,-22.829167,198,1302,"Grombone-Guaratini, MT; Rodrigues, RR",2002,Seed bank and seed rain in a seasonal semi-deciduous forest in south-eastern Brazil,JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467402002493,http://doi.org/10.1017/S0266467402002493,EL
6959,-47.109167,-22.829167,198,1302,"Grombone-Guaratini, MT; Rodrigues, RR",2002,Seed bank and seed rain in a seasonal semi-deciduous forest in south-eastern Brazil,JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467402002493,http://doi.org/10.1017/S0266467402002493,EL
6960,4.6884,50.7906,98,817,"Bossuyt, B; Heyn, M; Hermy, M",2002,Seed bank and vegetation composition of forest stands of varying age in central Belgium: consequences for regeneration of ancient forest vegetation,PLANT ECOLOGY,10.1023/A:1020391430072,http://doi.org/10.1023/A:1020391430072,AA
6961,46.4524,25.4526,248,140,"Assaeed, AM; Al-Doss, AA",2002,"Soil seed bank of a desert range site infested with Rhazya stricta in Raudhat al-Khafs, Saudi Arabia",ARID LAND RESEARCH AND MANAGEMENT,10.1080/153249802753365340,http://doi.org/10.1080/153249802753365340,JK
6962,-111.8807,39.9534,97,358,"Gul, B; Weber, DJ",2001,Seed bank dynamics in a Great Basin salt playa,JOURNAL OF ARID ENVIRONMENTS,10.1006/jare.2001.0826,http://doi.org/10.1006/jare.2001.0826,JK
6963,4.713938,53.00223,89,771,"Grootjans, AP; Everts, H; Bruin, K; Fresco, L",2001,Restoration of wet dune slacks on the Dutch Wadden Sea islands: Recolonization after large-scale sod cutting,RESTORATION ECOLOGY,10.1046/j.1526-100x.2001.009002137.x,http://doi.org/10.1046/j.1526-100x.2001.009002137.x,EL
6964,4.713225,53.00505,89,771,"Grootjans, AP; Everts, H; Bruin, K; Fresco, L",2001,Restoration of wet dune slacks on the Dutch Wadden Sea islands: Recolonization after large-scale sod cutting,RESTORATION ECOLOGY,10.1046/j.1526-100x.2001.009002137.x,http://doi.org/10.1046/j.1526-100x.2001.009002137.x,EL
6965,4.718134,53.000127,89,771,"Grootjans, AP; Everts, H; Bruin, K; Fresco, L",2001,Restoration of wet dune slacks on the Dutch Wadden Sea islands: Recolonization after large-scale sod cutting,RESTORATION ECOLOGY,10.1046/j.1526-100x.2001.009002137.x,http://doi.org/10.1046/j.1526-100x.2001.009002137.x,EL
6966,4.711639,53.01016,89,771,"Grootjans, AP; Everts, H; Bruin, K; Fresco, L",2001,Restoration of wet dune slacks on the Dutch Wadden Sea islands: Recolonization after large-scale sod cutting,RESTORATION ECOLOGY,10.1046/j.1526-100x.2001.009002137.x,http://doi.org/10.1046/j.1526-100x.2001.009002137.x,EL
6967,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6968,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6969,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6970,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6971,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6972,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6973,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6974,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6975,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6976,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
6977,81.035804,27.395367,252,1098,"Wetzel, PR; van der Valk, AG; Toth, LA",2001,Restoration of wetland vegetation on the Kissimmee River floodplain: Potential role of seed banks,WETLANDS,10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,http://doi.org/10.1672/0277-5212(2001)021[0189:ROWVOT]2.0.CO;2,EL
