PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Loydi, A; Zalba, SM; Distel, RA				Loydi, Alejandro; Zalba, Sergio M.; Distel, Roberto A.			Vegetation change in response to grazing exclusion in montane grasslands, Argentina	PLANT ECOLOGY AND EVOLUTION												Background and aims - Natural montane grasslands in the Southern Pampas of Argentina are expected to show a high potential for recovery after heavy grazing due to their evolutionary history in the presence of large herbivores and their high productivity. The objective of this work is to compare plant diversity, bare soil percentage, biomass and botanical composition between grazed and non-grazed areas at different times following grazing exclusion. Methods - Vegetation was assessed on exclosures established in 2006 and on nearby areas open to grazing by feral horses in December 2006, 2007, 2008 and 2009. In 2009 we added 15 year old exclosures to the analysis. Key results - Species richness declined 24 months after grazing exclusion, mainly due to a decrease in the abundance of forb species. Bare soil percentage was significantly reduced 12 months after exclosures were built. Above-ground biomass showed a 3-fold increase 12 months after grazing exclusion. After three years, species richness and biomass were similar to those corresponding to older exclosures (15-years old). The composition of plant communities also changed following horse exclusion, with three and 15-years old exclosures dominated by perennial grasses typical of late seral stages. Conclusions - Our results support the hypothesis that natural montane grasslands in the Southern Pampas of Argentina may recover fast from grazing by large herbivores without application of specific restoration techniques.				Loydi, Alejandro/C-2291-2012	Loydi, Alejandro/0000-0002-0306-905X												2032-3913	2032-3921					2012	145	3					313	322		10.5091/plecevo.2012.730							WOS:000309900100003						
J	Bear, JL; Giljohann, KM; Cousens, RD; Williams, NSG				Bear, Jennifer L.; Giljohann, Katherine M.; Cousens, Roger D.; Williams, Nicholas S. G.			The seed ecology of two invasive Hieracium (Asteraceae) species	AUSTRALIAN JOURNAL OF BOTANY												Two highly invasive hawkweeds, Hieracium aurantiacum and H. praealtum L., have established in the Australian Alps. Our experiments aimed to provide a better understanding of the seed ecology of these species, essential if successful eradication strategies are to be developed. Results indicated that viable seeds are produced in large numbers. Seeds germinate spontaneously and synchronously with light and moisture and are killed when exposed to temperatures above 110 degrees C for 150 s. No seedlings of H. aurantiacum emerged from soil samples taken from a chronosequence of known infestations, but some H. praealtum seedlings emerged from soil sampled from sites where plants flowered the preceding summer. Germination was greatly reduced for both species under darkness, and few seedlings emerged when buried. Where herbicides were applied at a late stage of fruit development, hawkweeds continued to produce viable seeds, albeit in reduced numbers. Overall, our findings indicate that both species produce a large amount of seed, little of which enters the long-term soil seed bank. This, and the limited ability of buried seeds to germinate and/or emerge, means that Hieracium control programs should emphasise short-term (1-2-year) monitoring of treated sites and stress the importance of reducing the seed set.				Williams, Nicholas/H-3408-2015	Williams, Nicholas/0000-0001-6291-9483; Giljohann, Katherine/0000-0003-1622-5821												0067-1924						2012	60	7					615	624		10.1071/BT12058							WOS:000310157500006						
B	Rimmer, M		Rimmer, M; McLennan, A		Rimmer, Matthew			The Doomsday Vault: seed banks, food security and climate change	INTELLECTUAL PROPERTY AND EMERGING TECHNOLOGIES: THE NEW BIOLOGY	Queen Mary Studies in Intellectual Property																Rimmer, Matthew/0000-0002-2869-9971														978-1-84980-246-8				2012							361	391									WOS:000306427600015						
J	Sanaa, AIM				Sanaa, A. I. Moussa			Perspectives on the relationship between invisibility, richness, plant size, seed production, seed bank and community productivity of invasive Argemone ochroleuca Sweet in Taif, Saudi Arabia	LIFE SCIENCE JOURNAL-ACTA ZHENGZHOU UNIVERSITY OVERSEAS EDITION												Argemone ochroleuca Sweet is an invasive desert weed species; a worldwide medicinal plant with economic potentialities. It is recently introduced, in Saudi Arabia especially in Taif Governorate. The later is one of the largest areas, in the Southeastern of K. S. A. characteristic by its high diversity in local climatic and topographic conditions. Dryness is a characteristic climatic feature of the area since rainfall is less than 10 inches and a maximum temperature of 37(0)C are reached in September. Temperature decreases the dryness in the angle of rain and evaporation, thus it affects the vegetation of the area. The large widespread of the species due to its high propagation ability encourages the studying of the inter-relationship between its invisibility and some of the biological characteristic features such as species richness of its communities, average plant size, seed production ability and Argemone stored seeds (number of seeds contained. m(-2) of surface soil). Some of the chemical characters of the soil such as the organic matter content as well as the variations in topographic features of the different habitats could be main reasons for the variations in species productivity in the different habitats. Nine localities representing three different habitats; sand plains, dams& wadies were selected. Argemone ochroleuca is highly reproducible invasive desert weed; it produces a huge average number of 189 capsules, with a maximal number (258) at Al-Shafa and a minimal (162) at Jabajeb. An average number of 453 seeds per capsule-with a higher value (473) at Al-Shafa-was counted. An overall average number of 85, 850 seeds per individual were obtained. The immense number of seeds evinces the high propagation of the species. A. ochroleuca tends to inhabit the less fertile soil and reduces the native plant diversity in Taif. A. seeds stored in superficial soil (seed bank; SB) attained an average value of 7, 736. m(-2); the highest (13,600) at Jabajeb. Species richness; SR, was negatively correlated with invisibility (INV). The later was positively correlated with both plant size (PS) and seed production (SP), while negatively correlated with SR & SB. PS was positively correlated with INV and SR. A negative correlation was also between SR and all other variables. PS was negatively correlated with either SR or SB. [Sanaa, A. I. Moussa. Perspectives on the relationship between invisibility, richness, plant size, seed production, seed bank and community productivity of invasive Argemone ochroleuca Sweet in Taif, Saudi Arabia. Life Science Journal. 2012; 9(2): 953-958].																	1097-8135						2012	9	2					953	958									WOS:000309728600141						
J	Chen, YW; Li, XR				Chen, Ying-Wu; Li, Xin-Rong			Spatio-Temporal Distribution of Nests and Influence of Ant (Formica cunicularia Lat.) Activity on Soil Property and Seed Bank after Revegetation in the Tengger Desert	ARID LAND RESEARCH AND MANAGEMENT												In Shapotou, northeast of the Tengger Desert in China, Formica cunicularia Lat. proliferated after mobile sand dune stabilization by artificial revegetation. In the present paper, the anthill properties of F. cunicularia after sand stabilization were systematically investigated along a chronosequence. The soil properties and soil seed banks in the anthill and adjacent soils without anthills were also examined. The results showed that the revegetation age, landform, and their interactions significantly affected the anthill density, anthill coverage, and soil turnover capacity of F. cunicularia. The longer the dunes were stabilized, the more ant nests proliferated in the dunes. More nests were located in the hollow and windward slopes than in the dune top and leeward slopes. Soil organic matter, total and available N, P, and K, electrical conductivity, as well as soil water content were all significantly higher in the nests than in the adjacent soils without anthills. The soil seed bank in the anthill was much greater than in the adjacent soil for both moss-and algal-crusted soils. The current research suggested that the occurrence of F. cunicularia after mobile sand dune stabilization greatly influenced both soil properties and soil seed bank.																	1532-4982	1532-4990					2012	26	4					365	378		10.1080/15324982.2012.694393							WOS:000308994400008						
B	Wilkinson, J		Ornek, F; Saleh, IM		Wilkinson, John			TEACHING ABOUT CLIMATE CHANGE An Action Research Approach	CONTEMPORARY SCIENCE TEACHING APPROACHES: PROMOTING CONCEPTUAL UNDERSTANDING IN SCIENCE												Climate change is a pressing global issue of considerable interest to professional scientists as well as policymakers and even average citizens. It spans multiple scientific disciplines, and much of the professional sciences requires sophisticated and expensive computer models. At the same time, there is a growing awareness of the need for laboratory experiences in the science classroom that teach both content and science as a method of inquiry. Further complicating matters are the cost of laboratory equipment and the inherent variability of climate change impact. However, it is generally accepted that sea levels will rise due to thermal expansion and glacier melting, so any student living in a coastal area could potentially research climate change. This chapter reviews the scientific basis of climate change and its potential impact on society at large. It then proposes a combination of field and laboratory experience for students who will assess the potential impact of climate change in their region through the lens of botany. Students or a teacher will collect a seed bank from the nearest estuary or freshwater marsh. They will then treat the seeds with varying concentrations of saltwater and record the differences in germinations observed. Based on these findings, they will then predict the impact that increased salinity will have on their local biota.																			978-1-61735-608-7				2012							55	71									WOS:000305161900005						
J	Mattana, E; Fenu, G; Bacchetta, G				Mattana, E.; Fenu, G.; Bacchetta, G.			Regional responsibility for plant conservation: The 2010 GSPC Target 8 in Sardinia	PLANT BIOSYSTEMS												The collections stored at the Sardinian Germplasm Bank (BG-SAR) were analysed to verify if setting conservation priorities on the exclusive endemic flora of Sardinia (Italy) would make it possible to reach the 2010 GSPC Target 8. By 2010, 39.9% of the exclusive-endemics of Sardinia, 43.1% of the BGCI European threatened species and 65.0% of the taxa listed in Annex II of DIR 92/43/EEC present on the island had been stored in BG-SAR. Of the stored plants, 40% of those listed in the DIR 92/43/EEC, and only 25.69% of the BGCI threatened plants are represented by an adequate number of populations. For a few of the stored threatened plants (ca. 36%), and for 60% of the DIR 92/43/EEC ones, at least one seedlot with more than 5000 seeds is available. These data indicate that focusing on exclusive endemics gave a substantial, although not decisive, contribution towards the achievement of the 2010 GSPC Target 8 in Sardinia, and that more efforts are needed to guarantee the effective long-term conservation of these threatened taxa with the aim of reaching the 2020 GSPC target.				Mattana, Efisio/H-7645-2019	Mattana, Efisio/0000-0001-6235-4603; Fenu, Giuseppe/0000-0003-4762-5043; BACCHETTA, GIANLUIGI/0000-0002-1714-3978												1126-3504	1724-5575					2012	146	3					649	653		10.1080/11263504.2012.667844							WOS:000308978200016						
J	El-Sheikh, MA; Al-Sodany, YM; Eid, EM; Shaltout, KH				El-Sheikh, Mohamed A.; Al-Sodany, Yassin M.; Eid, Ebrahem M.; Shaltout, Kamal H.			Ten years primary succession on a newly created landfill at a lagoon of the Mediterranean Sea (Lake Burullus RAMSAR site)	FLORA												This study was carried out on the transported bed soil dredged from the outlet of Lake Burullus to the Mediterranean Sea and deposited nearby, forming by this way new land that underwent a primary plant succession. The multi-methodological approach comprised floristic inventories, vegetation sampling and soil composition analyses of the study site in order to detect the crucial parameters controlling the plant resettlement on recently deposited soil as related to time, local micro-topography and substrate characteristics. Floristic composition was assessed for the first 10 years of primary succession (2001-2010) on 18 stands of the area, distributed on basement, slope stands and plateau of the landfill, respectively. Vegetation surveys were the basis of multivariate analyses of the vegetation and soil data using TWINSPAN, DCA and CCA. Relationships between the edaphic gradients, floristic composition and species diversity were assessed. Forty-one species were identified (22 annuals and 19 perennials) after ten years development compared with 7 species at the first year. After application of TWINSPAN and DCA on the data of the first year of establishment, two simple vegetation groups were recognized and named after their dominant species, Senecio glaucus and Bassia indica. In comparison, the multivariate analysis of the last year (i.e. after 10 years of succession) led to identify 4 more advanced vegetation groups: Senecio glaucus-Cakile maritima-Zygophyllum album, Bassia indica-Mesembryanthemum nodiflorum, Arthrocnemum macrostachyum and Phragmites australis-Limbarda crithmoides. These plant communities are comparable to the other communities in the same region, showing the tendency to establish the climax vegetation of Mediterranean coastal areas. The notable edaphic variables that affect the succession of the vegetation groups in the study area were moisture, salinity, organic matter, minerals (Ca, Na, K, Cl, SO4), soil texture and human disturbance. (C) 2012 Elsevier GmbH. All rights reserved.				Eid, Ebrahem/O-2723-2013	Eid, Ebrahem/0000-0003-2452-4469; Shaltout, Kamal/0000-0002-8588-2991												0367-2530						2012	207	6					459	468		10.1016/j.flora.2012.03.009							WOS:000307204500008						
J	Levine, CR; Winchcombe, RJ; Canham, CD; Christenson, LM; Ronsheim, ML				Levine, Carrie R.; Winchcombe, Raymond J.; Canham, Charles D.; Christenson, Lynn M.; Ronsheim, Margaret L.			Deer Impacts on Seed Banks and Saplings in Eastern New York	NORTHEASTERN NATURALIST												Selective browsing by Odocoileus virginianus (White-tailed Deer) has shifted plant communities in the Northeast, but the effects of seed dispersal by deer on forest seed banks are unknown. We used data from deer exclosures in hunted and unhunted properties in southeastern New York to determine whether deer browsing and different deer management histories have altered composition and/or abundance of forest saplings and seed banks. Results indicate that deer did not alter species richness, abundance, or composition in seed banks in either hunted or unhunted areas. Deer did, however, decrease sapling density and richness at the unhunted site but not at the hunted site. We conclude that impacts of unmanaged deer populations are greater on sapling recruitment than on seed banks.				Canham, Charles D/F-6161-2011	Canham, Charles D/0000-0001-8361-9148; Levine, Carrie/0000-0001-8083-6198												1092-6194	1938-5307					2012	19	1					49	66		10.1656/045.019.0104							WOS:000305920900004						
J	Scott, AJ; Morgan, JW				Scott, Andrew J.; Morgan, John W.			Germination strategies of annual forbs from south-eastern Australian semiarid grasslands	AUSTRALIAN JOURNAL OF BOTANY												Germination is a key process driving the composition and dynamics of annual-forb communities and soil seed banks. We tested the germination biology of 20 annual forbs from semiarid grasslands in southern Australia, under a single temperature regime (20/10 degrees C) in either constant darkness or 12-h diurnal light, to assess whether their laboratory germination responses are consistent with transient seed banks and rapid field emergence. Germination in the light was generally moderate to high, with most (70%) species achieving >35% final germination. Additionally, most (90%) species began germinating within 5 days, and all species achieved at least 50% of final germination within 10 days, suggesting that rapid and synchronous germination is the main strategy of annual forbs in this region. However, several species had seeds that continued to germinate for a prolonged period, and in most species, a fraction of seeds did not germinate, demonstrating risk-spreading strategies. Additionally, the germination of most (79%) species was significantly inhibited by continuous darkness. Despite the potential for the formation of large persistent seed banks through low germination in some species and dark inhibition in most, rapid germination and prevailing environmental conditions apparently prevent this in the field.																	0067-1924						2012	60	4					340	346		10.1071/BT12027							WOS:000305623900006						
J	Rodrigo, A; Arnan, X; Retana, J				Rodrigo, Anselm; Arnan, Xavier; Retana, Javier			Relevance of soil seed bank and seed rain to immediate seed supply after a large wildfire	INTERNATIONAL JOURNAL OF WILDLAND FIRE												We examined the density and composition of the immediate seed supply (i.e. instant potential post-fire germination from soil seed bank and off-site seed rain) after a large wildfire in a sub-Mediterranean pine forest. We also tested the effects of fire severity and distance from unburned edges on the density and composition of the seed bank and the immediate off-site seed rain. Our results showed that although seed density did not differ between them, their composition was markedly different. The soil seed bank was dominated by species from the Fabaceae family with limited dispersal mechanisms such as autochory and barochory, whereas the seed rain was mainly composed of species from the Asteraceae family with wind-dispersed seeds. These patterns were not affected either by fire severity or distance from the fire edge. The main conclusion of the study is that both the soil seed bank and the seed rain play an important role in providing seeds for immediate regeneration after a large wildfire throughout the burned area. We suggest that the role of seed rain on immediate post-fire recovery of Mediterranean plant communities might be more important than has previously been thought. However, the effective role of this group of species on the longer term should be evaluated.				Arnan, Xavi/N-7829-2013; Retana, Javier/L-1214-2014	Arnan, Xavi/0000-0002-9904-274X; Rodrigo, Anselm/0000-0001-6341-0363; Retana, Javier/0000-0002-7505-9467												1049-8001						2012	21	4					449	458		10.1071/WF11058							WOS:000305506100012						
J	Mattana, E; Daws, MI; Fenu, G; Bacchetta, G				Mattana, E.; Daws, M. I.; Fenu, G.; Bacchetta, G.			Adaptation to habitat in Aquilegia species endemic to Sardinia (Italy): Seed dispersal, germination and persistence in the soil	PLANT BIOSYSTEMS												The autecology of the Sardinian endemics Aquilegia barbaricina Arrigoni et Nardi and A. nugorensis Arrigoni et Nardi were investigated. Peaks of anthesis and seed dispersal were recorded for five populations occurring in two distinct habitats, one riparian and one rupicolous. Germination tests were carried out on seed lots belonging to each population by sowing seeds at 10, 15, 20, 25 and 25/15 degrees C. In addition, seeds were incubated for 2 months at either 25 degrees C (summer), 5 degrees C (winter) or 25 degrees C for 2 months plus 2 months at 5 degrees C (summer followed by winter-SW), and then moved to the germination temperatures. Embryo measurements were taken during pre-treatments and germination. Experimental seed burials were carried out for two populations of each species. Both species dispersed in summer. The population of A. nugorensis occurring on rocky outcrops differed in phenology from both the other A. nugorensis population from riparian vegetation and from A. barbaricina. Both species showed morphophysiological seed dormancy, with<50% germination under laboratory conditions. All riparian populations germinated only after the SW pre-treatment, while the rupicolous population germinated at 25 degrees C, without any pre-treatment. Low germination percentages were observed in the experimental seed burials, suggesting the ability for both species to form a persistent soil seed bank.				Mattana, Efisio/H-7645-2019	Mattana, Efisio/0000-0001-6235-4603; Daws, Matthew/0000-0002-9120-4724; BACCHETTA, GIANLUIGI/0000-0002-1714-3978; Fenu, Giuseppe/0000-0003-4762-5043												1126-3504	1724-5575					2012	146	2					374	383		10.1080/11263504.2011.557097							WOS:000305705100014						
J	Agra, H; Ne'eman, G				Agra, Har'el; Ne'eman, Gidi			Composition and diversity of herbaceous patches in woody vegetation: The effects of grazing, soil seed bank, patch spatial properties and scale	FLORA												Herbaceous plants contribute much to plant diversity in Mediterranean-type ecosystems though mostly occupying relatively small patches within the dense woody vegetation. While studying species diversity in the herbaceous patches, we hypothesized that grazing, soil seed bank, and spatial properties of the patch affect plant diversity and composition at different spatial scales. The study site was in an LTER site located in the Mediterranean region in north Israel. We determined herbaceous species composition in: (1) randomly sampled quadrats in herbaceous patches in grazed and un-grazed plots: (2) soil seed bank samples taken from the same patches and germinated under optimal greenhouse conditions: (3) quadrats in the same patches sown with a homogenous mixture of local soil samples. Using GIS methods, we determined small-scale spatial characteristics of the herbaceous patches. Alpha and beta diversities were calculated at the patch and plot scales using Shannon's entropy H. Grazing increased alpha diversity of local untreated seed bank samples but decreased alpha diversity of the artificial homogenous soil seed bank mixture at both patch and plot scales. Positive relation between alpha diversity and patch area was detected only under grazing. Grazing increased beta diversity in all three treatments at the patch scale. Grazing decreased the similarity in species composition between above-ground vegetation and soil seed bank. The results indicate that moderate cattle-grazing affects species diversity in the herbaceous patches within the dense maquis. This effect is scale-dependent, and interacts with the effects of soil seed bank and patch spatial-properties: without grazing soil seed bank plays a more important role than patch spatial properties, but under grazing the size and the accessibility of the patch are more important in the determination of herbaceous species composition. (C) 2012 Elsevier GmbH. All rights reserved.																	0367-2530						2012	207	4					310	317		10.1016/j.flora.2011.10.009							WOS:000304898500009						
J	Chejara, VK; Kristiansen, P; Sindel, BM; Whalley, RDB; Nadolny, C				Chejara, V. K.; Kristiansen, P.; Sindel, B. M.; Whalley, R. D. B.; Nadolny, C.			Seed-bank and seedling dynamics in Hyparrhenia hirta are influenced by herbicide application and mowing management	RANGELAND JOURNAL												Hyparrhenia hirta (L.) Stapf (Coolatai grass) is a summer-active, C-4 perennial tussock grass, native to southern Africa and the Mediterranean region, which has invaded areas of native flora in Australia in recent decades. Understanding its seed and seedling dynamics and how various management treatments (e. g. mowing, herbicide and no management) affect these may assist in identifying the conditions and management strategies required to limit its invasion. The population dynamics of H. hirta have not been comprehensively studied previously. A 2-year field experiment (December 2005-December 2007) was conducted to determine the seed-bank size, pattern of seedling emergence and survival of H. hirta seedlings at three sites in northern New South Wales, Australia, under three treatments: unmanaged (control), mowing and herbicide treatments. The density of H. hirta seeds in the soil at each experimental site under different treatments was measured in December 2005 at the start of the experiment, in December 2006 before the application of the second round of treatments and again at the end of the experiment in December 2007. Hyparrhenia hirta seedlings were assessed at monthly intervals in permanent quadrats (0.5 x 0.5 m) to determine seedling emergence and survival. Seedling emergence occurred on many occasions during the 2-year period of the experiment in each treatment and at all sites but the main seedling flushes were observed from mid summer to early autumn. In 2007, at all sites, seedling emergence declined by more than 90% on the mowing and herbicide treatments compared with the control treatment. Seedling survival was greater in the mowing and herbicide treatments than in the control treatment. The seedling cohorts emerging in winter had a lower survival. This study showed that H. hirta infestations have a large viable seed-bank (similar to 3000 m(-2)), dependent on the level of infestation and climatic conditions, but that the seed-bank declines rapidly when seed addition is prevented. Some form of direct control of established H. hirta plants in combination with providing appropriate grazing management to encourage competition between grasses will assist in the control of H. hirta.				Whalley, Ralph/F-9610-2018; Kristiansen, Paul/X-6638-2019	Kristiansen, Paul/0000-0003-2116-0663; Whalley, Ralph/0000-0002-2949-9891												1036-9872						2012	34	2					199	210		10.1071/RJ11057							WOS:000304769700008						
