PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	de Avila, AL; Araujo, MM; Gasparin, E; Longhi, SJ				de Avila, Angela Luciana; Araujo, Maristela Machado; Gasparin, Ezequiel; Longhi, Solon Jonas			NATURAL REGENERATION MECHANISMS IN MIXED SUBTROPICAL WET FOREST REMNANT, RS, BRAZIL	CERNE												This study aimed to characterize the mechanisms of natural regeneration in a Mixed Subtropical Wet Forest remnant. The study was conducted in the National Forest of Sao Francisco de Paula, RS, Brazil, using six conglomerates (I ha), with 16 plots (20 x 20 m) each, disregarding 10 m surround. The sampling of the seed rain (SR) was carried out in 96 circular collectors (1 m(2)), distributed in the center of each plot. The soil seed bank (SB) was sampled randomly in a distance of 3 m of each SR collector and the seedling bank (SeB) was sampled in plots of 2 x 2 m, located 4 m from SR collectors, counting the number of individuals (height >= 30 cm and diameter at breast height (DBH) < 1 cm) for each species. The regeneration mechanisms were evaluated through the floristic composition and horizontal structure. In SR, were sampled 81 species, 46 genera and 28 families, in SB, 103, 65 and 41, and in SeB, 88, 57 and 36, respectively The richness found and the presence of species with abundant fruiting and seed dispersal by animals, indicate the importance of seed rain as a strategic mechanism for the balance of flora and fauna in the ecosystem. The soil seed bank demonstrates potential for colonization and immediate restoration of vegetation after disturbances and the seedling bank is the main strategy for regeneration of many tree species that make up the current structure of the forest.				Araujo, Maristela/O-5858-2018													0104-7760					OCT-DEC	2013	19	4					621	628		10.1590/S0104-77602013000400012							WOS:000329891800012						
J	MacDonald, NW; Martin, LM; Kapolka, CK; Botting, TF; Brown, TE				MacDonald, Neil W.; Martin, Laurelin M.; Kapolka, Corey K.; Botting, Timothy F.; Brown, Tami E.			Hand Pulling Following Mowing and Herbicide Treatments Increases Control of Spotted Knapweed (Centaurea stoebe)	INVASIVE PLANT SCIENCE AND MANAGEMENT												Extensive areas in the upper Midwest have been invaded by spotted knapweed, and effective management strategies are required to reestablish native plant communities. We examined effects of mowing, mowing plus clopyralid, or mowing plus glyphosate in factorial combination with hand pulling and burning on knapweed abundances on a knapweed-infested site in western Michigan. We applied mowing and herbicide treatments in summer 2008, and seeded all plots with native grasses and forbs in spring 2009. We conducted the knapweed pulling treatment from 2009 to 2012 in July. The prescribed burn was conducted in April 2012. By 2012, hand pulling reduced adult lmapweed densities to 0.57 +/- 0.12 m(-2) (0.053 +/- 0.011 ft(-2)) (mean +/- SE), which was 5.8% of nonpulled treatments, juvenile densities to 0.29 +/- 0.07 m(-2) (2.1% of nonpulled treatments), and seedling densities to 0.07 +/- 0.06 m(-2) (2.6% of nonpulled treatments). After 3 yr, hand pulling reduced seed bank densities to 68 +/- 26 m(-2) as compared to 524 +/- 254 m(-2) in nonpulled treatments and 369 +/- 66 m(-2) in adjacent untreated areas of the study site. Without hand pulling, effects of mowing or mowing plus glyphosate were short-lived and allowed knapweed to rapidly resurge. In comparison, although a single mowing plus clopyralid treatment maintained significantly reduced densities of knapweed for 4 yr, by 2012 knapweed biomass in the nonpulled clopyralid treatment was approximately 60% of that in the other nonpulled treatments. Burning had minimal impacts on knapweed densities regardless of treatment combination, probably as a result of low fire intensity. Results demonstrated that persistent hand pulling used as a follow-up to single mowing or mowing plus herbicide treatments can be an effective practice for treating isolated spotted knapweed infestations or for removing small numbers of knapweed that survive herbicide applications.																	1939-7291	1939-747X				OCT-DEC	2013	6	4					470	479		10.1614/IPSM-D-12-00063.1							WOS:000328803000002						
J	Concilio, AL				Concilio, Amy L.			Effectiveness and Cost of Downy Brome (Bromus tectorum) Control at High Elevation	INVASIVE PLANT SCIENCE AND MANAGEMENT												Downy brome (Bromus tectorum) is an invasive, annual grass that has spread through much of the Great Basin desert but remains patchy at high elevation. This study evaluates control options for outlier infestations in the eastern Sierra Nevada, CA, based on their ecological effectiveness and their economic and practical feasibility. I tested the efficacy of hand-pulling, sheet-mulching, and soil solarization followed by broadcast and seedball seeding of native forbs and grasses. Downy brome cover, density, and dominance in the seed bank decreased with all removal treatments. Soil solarization and sheet mulching were most successful at eliminating downy brome (decreasing density by 99% after just 1 yr of treatment in both cases), but they had negative nontarget impacts on other herbaceous species. Germination of native seeds was low with both broadcast and seedball seeding, probably because of dry conditions. Each of the methods tested has potential for decreasing or eliminating small-scale, outlier infestations of downy brome along roadsides and in disturbed sites and thereby helping to contain the invasion.																	1939-7291	1939-747X				OCT-DEC	2013	6	4					502	511		10.1614/IPSM-D-13-00008.1							WOS:000328803000005						
J	Abella, SR; Suazo, AA; Norman, CM; Newton, AC				Abella, Scott R.; Suazo, Alexis A.; Norman, Carrie M.; Newton, Alice C.			Treatment Alternatives and Timing Affect Seeds of African Mustard (Brassica tournefortii), an Invasive Forb in American Southwest Arid Lands	INVASIVE PLANT SCIENCE AND MANAGEMENT												Developing management strategies for invasive plant species requires identifying effective treatment methods (e.g., physical or chemical treatments) and optimally timing their application. For invasive annual plants, effects of treatments on seed production and germinability are paramount to reduce seed banks and subsequent plant establishment. We compared effects of a range of physical and chemical treatments applied to plants containing seeds at different developmental stages at field sites in the Mojave Desert (Nevada and Arizona) for managing the exotic annual forb, African mustard. Effectiveness of physical treatments (hand pulling entire plants, breaking plants, or separating siliques from plants) for reducing African mustard seed size and germination varied by treatment and seed maturity stage at which treatments were applied. With all treated plant material remaining in the field (i.e., not bagged and transported off site), hand pulling or breaking plants resulted in 90 to 100% of developing and developed seeds still able to germinate. Separating siliques from plants, however, resulted in 0% germination of undeveloped and developing seeds. All three tested herbicides (glyphosate, 2,4-D, and metsulfuron) reduced germination to zero or near zero across all seed development stages. Results suggest that physical treatments are most effective at early stages of seed development, whereas several different herbicides are effective across seed developmental stages. Results also highlight the importance of considering the potential for continued seed development and germinability on treated plant material when choosing invasive plant treatment types and timing.																	1939-7291	1939-747X				OCT-DEC	2013	6	4					559	567		10.1614/IPSM-D-13-00022.1							WOS:000328803000011						
J	Butler, RA; Brouder, SM; Johnson, WG; Gibson, KD				Butler, RaeLynn A.; Brouder, Sylvie M.; Johnson, William G.; Gibson, Kevin D.			Response of Four Summer Annual Weed Species to Mowing Frequency and Height	WEED TECHNOLOGY												Greenhouse experiments were conducted in 2011 to evaluate the effect of mowing frequency and mowing height on four summer annual weed species (large crabgrass, barnyardgrass, giant ragweed, and common lambsquarters). Plants were clipped at three heights (5, 10, or 20 cm) and at two frequencies (single clipping or repeated clippings at the same height) to simulate mowing. A nonclipped control was also grown for each species. When clipped once, large crabgrass, barnyardgrass, and giant ragweed produced at least 90 % of the total dry weight (DW) of the nonclipped plants, and common lambsquarters produced at least 75 %. A single cut was generally not sufficient to prevent weed seed production or kill any of the weeds in this study. Repeated clipping reduced large crabgrass, giant ragweed, and common lambsquarters reproductive DW to 46, 27, and 10 % respectively, of the nonclipped control. Barnyardgrass plants that were repeatedly clipped produced between 0 and 8% of the seed DW of nonclipped plants, depending on clipping height. Repeated clipping reduced weed total DW to below 40 % for all species compared to nonclipped plants. Our results suggest that, unless combined with other weed management practices, repeated mowing may be necessary to limit the growth and seed production of these weed species.				Johnson, William/R-5507-2017	Brouder, Sylvie/0000-0002-7785-5336												0890-037X					OCT-DEC	2013	27	4					798	802		10.1614/WT-D-12-00112.1							WOS:000328665700025						
J	Lousada, LL; Freitas, SP; Marciano, CR; Esteves, BS; Muniz, RA; Siqueira, DP				Lousada, L. L.; Freitas, S. P.; Marciano, C. R.; Esteves, B. S.; Muniz, R. A.; Siqueira, D. P.			CORRELATION OF SOIL PROPERTIES WITH WEED OCURRENCE IN SUGARCANE AREAS	PLANTA DANINHA												Soil properties can influence weed community composition and weed density agricultural area. Knowing this relationship would allow to choose the best strategy for the control of such plants. This study aimed to investigate the correlation between weed density and chemical and physical attributes of soil in three areas (UCO, USC, and UPA) for commercial sugarcane cultivation in Campos dos Goytacazes, RJ. Grids of 40 m x 40 m were established in the areas, and soil samples were collected at the intersection points for physical and chemical analysis and evaluation of the soil seed bank (SSB), followed by a phyto-sociological survey of the weeds present. Samples were collected during two periods: February/March and June/July, 2010. SSB presented the greatest number of species per vegetation evaluated in the two sampling periods. Clay content had a positive effect leading to greater weed density in all areas (UCO, USC and UPA) in at least one of the densities (0-10 and 10-20 cm). On the other hand, sand content, when significant, presented a negative correlation with plant density in all the SSB areas analyzed. The pH negatively influenced the density of the species found through the phyto-sociological survey at USC and UPA. Cyperus rotundus, dominant in all areas, correlated positively with phosphorus, potassium, and clay content and negatively with pH and high sand content.				Siqueira, David Pessanha/K-5531-2018	Siqueira, David Pessanha/0000-0002-0756-0153												0100-8358	1806-9681				OCT-DEC	2013	31	4					765	775		10.1590/S0100-83582013000400002							WOS:000328326700002						
J	Sohrabikertabad, S; Ghanbari, A; Mohassel, MHR; Mahalati, MN; Gherekhloo, J				Sohrabikertabad, S.; Ghanbari, A.; Mohassel, Mohamad H. R.; Mahalati, M. N.; Gherekhloo, J.			EFFECT OF DESICCATION AND SALINITY STRESS ON SEED GERMINATION AND INITIAL PLANT GROWTH OF Cucumis melo	PLANTA DANINHA												Smellmelon, an annual invasive weed of soybean production fields in the north of Iran, reproduces and spreads predominately through seed production. This makes seed bank survival and successful germination essential steps in the invasive process. To evaluate the potential of Smellmelon to invade water-stressed environments, laboratory studies were conducted to investigate the effect of desiccation and salinity at different temperatures on seed germination and seedling growth of Cucumis melo. Seeds were incubated at 25, 30, 35 and 40 degrees C in the darkness in a solution (0, -0.2, -0.4, -0.6, -0.8, 1 and 1.2 MPa) of a salt (NaCl), and in a solution (0, -2, -4, -6, -8, -10, -12 bar) of PEG-6000 (Polyethylene glycol), in two separate experiments. The results showed that the highest percentage and rate of germination occurred at 35 degrees C in salt concentrations of 0, -0.2, -0.4 MPa and PEG concentrations of 0, -2, -4 bar. Increasing the concentration of salt (NaCl) and PEG limited germination, seedling growth and water uptake but increased the sodium content in the seedlings. No significant difference was observed among 0, -0.2 and -0.4 MPa of NaCl and among 0, -2 and -4 bar of PEG concentration at 35 degrees C. The negative effects of PEG were more than those of NaCl on germination percentage and germination rate. Increased stress levels lead to reduction of root and shoot length, and SVL of seedlings. Na+ content of seedling decreased with limited seedling growth of C. melo.				Mahallati, Mehdi Nassiri/M-2417-2019	Mahallati, Mehdi Nassiri/0000-0003-0357-1733; ghanbari, ali/0000-0001-9681-5893; Ghanbari, Ali/0000-0002-2300-929X												0100-8358	1806-9681				OCT-DEC	2013	31	4					833	841		10.1590/S0100-83582013000400009							WOS:000328326700009						
J	Wheeler, AG				Wheeler, A. G., Jr.			HOST PLANTS (CYPERACEAE) OF ISCHNODEMUS RUFIPES VAN DUZEE (HEMIPTERA: BLISSIDAE): CYPERUS ERYTHRORHIZOS IN UNPREDICTABLE WETLAND COMMUNITIES, SCIRPUS CYPERINUS IN MORE PERMANENT WETLANDS	PROCEEDINGS OF THE ENTOMOLOGICAL SOCIETY OF WASHINGTON												Previous information on host plants of the blissid Ischnodemus rufipes Van Duzee has been limited to single observations in Florida on each of two sedges (Cyperaceae): Cyperus erythrorhizos and C. odoratus. In the piedmont of South Carolina, during extreme drought conditions in August 2008, I. rufipes was found on redroot flatsedge, C. erythrorhizos, which had colonized mudflats on exposed shorelines of Hartwell Lake in Clemson. Surveys to determine the host-plant range of I. rufipes were conducted from 2008 to 2012 in the Blue Ridge ecoregion of Georgia and North Carolina and coastal plain and piedmont of Georgia and South Carolina. The blissid exploits the short (floriferous) growth form of C. erythrorhizos, an annual sedge of unpredictable availability in ephemeral mudflats, while maintaining populations mainly on a perennial sedge, Scirpus cyperinus, in more persistent habitats. The blissid also develops on the generally taller C. erythrorhizos plants in more permanent wetlands. Only one generation of I. rufipes might be possible on annual sedges of inconstant occurrence, but the blissid is bivoltine on woolly sedge (woolgrass), S. cyperinus. Adults overwintered not only on host sedges (mainly S. cyperinus), but also on nonhost sedges and other graminoids, beginning as early as September. A mating pair was observed on S. cyperinus in mid-May, early instars in late May, and first-generation adults by mid-July. Early instars of a second generation (and a mating pair) were observed in mid-August. The late instars found sparingly on woolly sedge in late fall and early winter probably attain adulthood or die during winter; only adults were observed after January. New state records for I. rufipes are Arkansas, Oklahoma, and South Carolina.																	0013-8797					OCT	2013	115	4					295	310		10.4289/0013-8797.115.4.295							WOS:000326904300001						
J	Henne, K; Kahlisch, L; Hofle, MG; Brettar, I				Henne, Karsten; Kahlisch, Leila; Hoefle, Manfred G.; Brettar, Ingrid			Seasonal dynamics of bacterial community structure and composition in cold and hot drinking water derived from surface water reservoirs	WATER RESEARCH												In temperate regions, seasonal variability of environmental factors affects the bacterial community in source water and finished drinking water. Therefore, the bacterial core community and its seasonal variability in cold and the respective hot drinking water was investigated. The bacterial core community was studied by 16S rRNA-based SSCP fingerprint analyses and band sequencing of DNA and RNA extracts of cold and hot water (60 degrees C). The bacterial communities of cold and hot drinking water showed a highly different structure and phylogenetic composition both for RNA and DNA extracts. For cold drinking water substantial seasonal dynamics of the bacterial community was observed related to environmental factors such as temperature and precipitation affecting source and drinking water. Phylogenetic analyses of the cold water community indicated that the majority of phylotypes were very closely affiliated with those detected in former studies of the same drinking water supply system (DWSS) in the preceding 6 years, indicating a high stability over time. The hot water community was very stable over time and seasons and highly distinct from the cold water with respect to structure and composition. The hot water community displayed a lower diversity and its phylotypes were mostly affiliated with bacteria of high temperature habitats with high growth rates indicated by their high RNA content. The conversion of the cold to the hot water bacterial community is considered as occurring within a few hours by the following two processes, i) by decay of most of the cold water bacteria due to heating, and ii) rapid growth of the high temperature adapted bacteria present in the hot water (co-heated with the cold water in the same device) using the nutrients released from the decaying cold water bacteria. The high temperature adapted bacteria originated partially from low abundant but beforehand detected members of the cold water; additionally, the rare members ("seed bank") of the cold water are considered as a source. (C) 2013 Elsevier Ltd. All rights reserved.																	0043-1354					OCT 1	2013	47	15					5614	5630		10.1016/j.watres.2013.06.034							WOS:000326212500015	23890873					
J	Abella, SR; Chiquoine, LP; Backer, DM				Abella, Scott R.; Chiquoine, Lindsay P.; Backer, Dana M.			Soil, Vegetation, and Seed Bank of a Sonoran Desert Ecosystem Along an Exotic Plant (Pennisetum ciliare) Treatment Gradient	ENVIRONMENTAL MANAGEMENT												Ecological conditions following removal of exotic plants are a key part of comprehensive environmental management strategies to combat exotic plant invasions. We examined ecological conditions following removal of the management-priority buffelgrass (Pennisetum ciliare) in Saguaro National Park of the North American Sonoran Desert. We assessed soil, vegetation, and soil seed banks on seven buffelgrass site types: five different frequencies of buffelgrass herbicide plus hand removal treatments (ranging from 5 years of annual treatment to a single year of treatment), untreated sites, and non-invaded sites, with three replicates for each of the seven site types. The 22 measured soil properties (e.g., pH) differed little among sites. Regarding vegetation, buffelgrass cover was low (a parts per thousand currency sign1 % median cover), or absent, across all treated sites but was high (10-70 %) in untreated sites. Native vegetation cover, diversity, and composition were indistinguishable across site types. Species composition was dominated by native species (> 93 % relative cover) across all sites except untreated buffelgrass sites. Most (38 species, 93 %) of the 41 species detected in soil seed banks were native, and native seed density did not differ significantly across sites. Results suggest that: (1) buffelgrass cover was minimal across treated sites; (2) aside from high buffelgrass cover in untreated sites, ecological conditions were largely indistinguishable across sites; (3) soil seed banks harbored a parts per thousand yen12 species that were frequent in the aboveground vegetation; and (4) native species dominated post-treatment vegetation composition, and removing buffelgrass did not result in replacement by other exotic species.																	0364-152X	1432-1009				OCT	2013	52	4					946	957		10.1007/s00267-013-0104-y							WOS:000324633900015	23771285					
J	Barsberg, S; Rasmussen, HN; Kodahl, N				Barsberg, Soren; Rasmussen, Hanne N.; Kodahl, Nete			COMPOSITION OF CYPRIPEDIUM CALCEOLUS (ORCHIDACEAE) SEEDS ANALYZED BY ATTENUATED TOTAL REFLECTANCE IR SPECTROSCOPY: IN SEARCH OF UNDERSTANDING LONGEVITY IN THE GROUND	AMERICAN JOURNAL OF BOTANY												Premise of the study: Orchid seeds are minute and covered with a thin coat, yet they often have a long life after dispersal. They are notorious for low and irregular germination, in nature as well as in vitro. Since orchids are often rare species of conservational and commercial interest, reproduction by seeds is an important concern. The purpose of this study was to learn more about the resilience of these highly specialized seeds and stimulatory processes toward germination. Methods: We studied testa and embryos of Cypripedium calceolus to identify natural components in intact seeds and the impact of 7 yr in soil in its natural habitat. We also analyzed the effects of Ca(OCl)(2), used technically to enhance germination for cultivation in vitro. For the first time with this kind of plant material, we used attenuated total reflectance-Fourier transform infrared (ATR-FTIR) spectroscopy, an ideal method for minute sample sizes and surface selectivity. Thus, we could link treatments with changes in seed surface chemistry. Key results: A lignin-like polymer is an essential testa component that undergoes degradation by soil or hypochlorite processes. In both cases, we found a build-up of CaCO3 on the testa, which could interact with lignin to enhance germination. Very minor changes occurred in embryo reserve nutrient content after a long sojourn underground, which supports their continued viability. Conclusions: We suggest that degradation of lignin and enrichment of the testa surface with CaCO3 are important stimulants of germination both in the habitat and during laboratory sowing.				Rasmussen, Hanne N/P-5485-2014; Kodahl, Nete/E-3718-2015	Rasmussen, Hanne N/0000-0002-0181-9304; Kodahl, Nete/0000-0001-5232-0522												0002-9122	1537-2197				OCT	2013	100	10					2066	2073		10.3732/ajb.1200646							WOS:000325712800014	24070862					
J	Collins, DP; Conway, WC; Mason, CD; Gunnels, JW				Collins, Daniel P.; Conway, Warren C.; Mason, Corey D.; Gunnels, Jeffrey W.			Seed bank potential of moist-soil managed wetlands in east-central Texas	WETLANDS ECOLOGY AND MANAGEMENT												Proper management techniques on moist-soil wetlands provide methods for enhancement of established wetlands, restoration of former wetlands, and creation of new wetland habitat. These techniques also create suitable wetland habitat for non-breeding waterfowl and other wetland dependent species during winter. To understand moist-soil managed wetland vegetative patterns, aspects such as plant species distribution, reproductive strategy, seed bank composition and viability should be thoroughly characterized. We investigated soil seed bank potential of moist-soil managed wetlands on Richland Creek Wildlife Management Area, Texas to determine which treatment (i.e., drawdown or flooded) produced the most desirable moist-soil plants. A total of 27 species germinated, producing 3,731 and 3,031 seedlings in drawdown and flooded treatments, respectively. There were also differences in stem densities between treatments of desirable and non-desirable species. Drawdown treatments had more seedlings germinate than flooded treatments, validating the notion that drawdown treatments provide favorable conditions for seed germination. Drawdown and flooding techniques, when properly timed, will allow managers to drive and directly influence managed wetland plant communities based on seed bank composition and response to presence or absence of water during the germination period.																	0923-4861					OCT	2013	21	5					353	366		10.1007/s11273-013-9307-5							WOS:000325011100005						
J	Vromans, DC; Adams, JB; Riddin, T				Vromans, D. C.; Adams, J. B.; Riddin, T.			The phenology of Ruppia cirrhosa (Petagna) Grande and Chara sp in a small temporarily open/closed estuary, South Africa	AQUATIC BOTANY												Kleinemonde Estuary, a warm temperate temporarily open/closed estuary (TOCE) along the southeastern coastline of South Africa. Monthly growth and sexual reproduction were monitored over a 17 month period, including environmental conditions. The estuary was closed to the sea for the duration of the study and inundation of the submerged habitat ranged from 6 to 86 cm. Both species began to germinate in Autumn 2009 (April and May) once the submerged habitat had been flooded for one month. R. cirrhosa began to produce viable seed after five months and production occurred over a four month Spring-Summer period. Maximum seed production occurred in late Spring (26,242 3401 seeds m(-2)). It took C sp. three months to start producing viable oogonia with production taking place over seven months, from late winter late Summer with a maximum of 196,998 48,004 oogonia m(-2) produced. Peak biomass was attained during Spring to mid-Summer when R. cirrhosa reached 2248 388 g DW m(-2) and C. sp. 142 34 g OW m(-2), eight and six months after germination, respectively. Multivariate analysis showed that both biomass and reproductive output increased as water level and pH did. In conclusion, the high biomass and reproductive output of both submerged species under continued water permanence maintains large seed banks for habitat persistence during open mouth states when submerged beds are lost through exposure. This is an important survival strategy in small estuaries where water level fluctuates in response to unpredictable mouth breaching and mouth closure events. (C) 2013 Elsevier B.V. All rights reserved.				Borde, Katalin/C-3536-2015	Riddin, Taryn/0000-0002-5877-3431; Adams, Janine/0000-0001-7204-123X												0304-3770					OCT	2013	110						1	5		10.1016/j.aquabot.2013.01.008							WOS:000325122500001						
