PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Combroux, I; Bornette, G; Willby, NJ; Amoros, C				Combroux, I; Bornette, G; Willby, NJ; Amoros, C			Regenerative strategies of aquatic plants in disturbed habitats: the role of the propagule bank	ARCHIV FUR HYDROBIOLOGIE												Recovery of plants from disturbance is frequently associated with the presence of an extensive seed bank. In a cut-off channel of the Rhone River subjected to fluctuating water levels and scouring forces during flash floods, regenerative strategies of aquatic plants were investigated through the study of the sediment propagule bank and its comparison with the established vegetation. Within this channel, the zone disturbed only by scouring floods (zone F) had a small propagule bank (as assessed by greenhouse germination trials), whereas more propagules regrew in zone FE which was subjected to both scouring floods and episodic sediment emersion. There, regrowth was mostly from sexual propagules, with the stonewort Chara vulgaris being the dominant component. In zone F, no relationship between propagule bank composition and established vegetation was demonstrated. In zone FE, a strong positive relationship between vegetative propagules (buds + rhizomes + fragments) and the established vegetation occurred. The disturbance history of the site indicated that the flowering and seed production of most species was disrupted by the flood regime, the result being that only one third of the hydrophyte species present in the established vegetation were present in the seed bank. Consequently, in this habitat, resistance type regenerative strategies, involving fragments and rhizomes, were adopted by most species. Resilience regenerative strategies involving seed- or bud-banks, together with resistance strategies involving the development of a terrestrial growth form, were adopted by plants that had to face both floods and sediment emersions. The precise nature of disturbance appears to affect regenerative strategies of aquatic plants and merits greater attention in studies of trait-environment relationship. The diversity of regenerative strategies within and between aquatic plant species is likely to contribute significantly to the underlying stability of vegetation in flood disturbed habitats.				Combroux, Isabelle/F-4822-2013; Bornette, Gudrun/B-3938-2009; bornette, gudrun/J-6404-2017	bornette, gudrun/0000-0002-2242-0060; Willby, Nigel/0000-0002-1020-0933												0003-9136					SEP	2001	152	2					215	235									WOS:000172107700003						
J	Perez, EM; Santiago, ET				Perez, EM; Santiago, ET			Seasonal dynamics of the seed bank is a Savanna on the Central Eastern Plains of Venezuela	BIOTROPICA												Little is known about seed bank dynamics in Neotropical savannas. We studied temporal variation in seed density, species richness, species composition, seed mass, and seed number in the topsoil seed bank of a savanna on "La Iguana" Experimental Station, Guarico State, Venezuela. Total soil surface sampled was 57,600 cm(2), in 400 cm(2) units, at four times of the year. Seeds from 124 plants from 20 families were encountered. Species composition varied seasonally, but grass seeds dominated almost all the year, both numerically and in species number. Seed density and species richness were highest in the dry season and declined to a minimum in early wet season. Mean density was 1702 seeds/m(2), with a range of temporal variation from 235 to 4624 seeds/m(2). Average seed mass across species by date ranged from 0.97 to 2.53 mg, but because tiny seeds were most numerous throughout the year, the abundance-weighted averages only varied from 0.8 to 1.19 mg. We found a high spatial variability in the seed distribution in the soil throughout the year. There were also substantial changes in the topsoil seed bank among seasons, as a consequence of herbaceous plant phenology and germination strategies, which are rightly coupled with hydroperiodism in Venezuelan savannas. Based on the species-area curves, we concluded that the minimal sampling effort needed to adequately estimate the species richness in the topsoil of this savanna is 11 fold higher than that used in most seed bank studies in tropical environments.																	0006-3606					SEP	2001	33	3					435	446		10.1646/0006-3606(2001)033[0435:DMEDBD]2.0.CO;2							WOS:000171709800006						
J	Tomback, DF; Anderies, AJ; Carsey, KS; Powell, ML; Mellmann-Brown, S				Tomback, DF; Anderies, AJ; Carsey, KS; Powell, ML; Mellmann-Brown, S			Delayed seed germination in whitebark pine and regeneration patterns following the yellowstone fires	ECOLOGY												Whitebark pine (Pinus albicaulis) seeds are dispersed by Clark's Nutcracker (Nucifraga columbiana), a bird that makes caches under 2-3 cm of soil. Cached seeds may delay germination for one or more years in part because of underdeveloped embryos at the time of seed dispersal. Consequently, whitebark pine may show a soil seed bank strategy that is unique among pines (Pinaceae, Pinus). From 1990 to 1995 we studied natural whitebark pine regeneration following the 1988 Yellowstone fires to determine: (1) whether whitebark pine typically exhibits delayed seed germination and, if so, (2) how this affects patterns of regeneration over time, and (3) whether germination is the result of seed maturation or is stimulated by high levels of moisture availability. We established 275 permanent plots, each 20 m(2) in area, divided between Henderson Mountain, Gallatin National Forest, Montana, and Mt. Washburn, Yellowstone National Park. In the, Henderson Mountain study area, the ecological conditions or "treatments" included: dry, burned; moist, burned; dry, unburned; and moist, unburned. In the Mt. Washburn study area, the ecological treatments were dry, burned; moist, burned; and moist, moderately burned. Synchronous delayed seed germination occurred throughout both study areas. The greatest densities of new seedlings appeared in the summers of 1991 and 1993, but the greatest cone crops were produced in 1989 and 1991, Most germination followed two winters of seed dormancy. Regeneration densities were consistently highest on the Mt. Washburn moist treatments. High correlation between weighted means for new regeneration and March-plus-April precipitation, as well as the results of residual and multiple regression analyses, suggests that cone production two years prior and March-plus-April precipitation together account for the regeneration patterns in the Mt. Washburn study area. The role of precipitation requires further study. Delayed seed germination, producing a soil seed bank, may be an ecological strategy in whitebark pine that is the product of selection. Although underdeveloped embryos may be a consequence of both a short growing season and premature seed dispersal by nutcrackers, seed caching may further select for slow embryo maturation, as well as moisture-resistant seed coats to reduce nonadaptive germination.					Mellmann-Brown, Sabine/0000-0002-3061-9248												0012-9658					SEP	2001	82	9					2587	2600									WOS:000171049100017						
J	Grant, CD; MacGregor, CM				Grant, CD; MacGregor, CM			Topsoil seed banks in grazed and ungrazed eucalypt woodlands at Newholme, Armidale, New South Wales, Australia	NEW ZEALAND JOURNAL OF BOTANY												Germinable soil seed stores were estimated in grazed and ungrazed woodlands at Newhohne (Armidale, New South Wales) to establish whether there is a store in the topsoil of shrub species that are no longer present in the extant vegetation. Soils were subjected to combinations of smoke and heat treatments before the germination procedure was commenced. The mean germinable topsoil seed reserve to a depth of 10 cm was 10 855 seeds m(-2). Of this, 72% of seed was found in the upper 5 cm of soil. Two rush species (Juncus filicaulis and J. homalocaulis, 3185 and 1197 seeds m(-2), respectively) and the perennial herb Gnaphalium gymnocepahalum (1728 seeds m(-2)) were the most abundant species in the topsoil. Almost half (46%) of the topsoil seed reserve was composed of rushes or sedges, while perennial herbs composed a further 30%. Shrub species were almost absent from the topsoil seed store. Soils collected from grazed plots (12 360 +/- 2673 seeds m(-2)) did not have significantly different densities of topsoil seed to ungrazed plots (9351 +/- 2588 seeds m(-2)). However, four species showed a significantly greater seed store in the grazed than the ungrazed plots (Asperula conferta, Eragrostis trachycarpa, Plantago lanceolata, and Sporobolus creber), while Elymus scaber (a native grass) exhibited a significantly higher topsoil seed store in the ungrazed plots. Of the 69 species identified, 4 species showed sic, nificantly higher germination in smoked treatments (Centaurium tenuiflorum, Crassula sieberiana, Hypericum gramineum, and Plantago lanceolata), while 10 species exhibited significantly higher germination in unsmoked treatments. Five species exhibited significantly higher germination in heated trays (Desmodium. varians, Dichondra repens, Geranium potentilloides, Trifolium campestre, and Trifolium repens), while 49 species showed significantly higher levels of germination in unheated trays. Species responding to the smoke treatment were native and non-native annuals, while those responding to the heat treatment were mainly perennial legume species. Those species that showed increased germination with smoking were killed by the heat treatment, while those species that required heat to germinate showed no response to smoke. Comparison of the topsoil seed reserve and the vegetation present in these areas using Detrended Correspondence Analysis (DCA) showed that there was a large difference in both composition and abundance between the topsoil and the extant vegetation. Only two shrub species were relatively abundant (> 10% frequency) in the extant vegetation (Bursaria spinosa and Lissanthe strigosa). The implications of these findings to the management of woodlands at Newholme are discussed.																	0028-825X					SEP	2001	39	3					471	481									WOS:000172336100008						
J	Gul, B; Khan, MA				Gul, Bilquees; Khan, M. Ajmal			SEASONAL SEED BANK PATTERNS OF AN ARTHROCNEMUM MACROSTACHYUM (CHENOPODIACEAE) COMMUNITY ALONG A COASTAL MARSH INUNDATION GRADIENT ON THE ARABIAN SEA NEAR KARACHI, PAKISTAN	PAKISTAN JOURNAL OF BOTANY												The seasonal variation of a seed bank was studied along an inundation gradient in a coastal marsh community dominated by Arthrocnemum macrostachyum (Moric.) C. Koch (Syn: Arthrocnemum Indicum (Willd.) Moq.; Chenopodiaceae;) near Karachi, Pakistan. The distance from the Avicennia marina edge to mean high tide line (110 m) was divided into five zones. Density and height of the plants were higher in the middle marsh than in other areas. Plant cover and number of branches were lowest in the lower marsh and increased substantially in the next zone and there was no significant difference among other zones. Dry weight accumulation was highest in the lower-middle marsh. The size and composition of the seed bank was determined by monthly counting and identifying the seeds extracted from soil samples. A persistent seed bank flora was dominated species viz., Atriplex stocksii Boiss., Suaeda fruticosa (L.) Forssk., Halopyrum mucronatum (L.) Stapf., Aeluropus lagopoides (L.) Trin. Ex Thwaites, Urochondra setulosa (Trin.) C.E. Hobbard and Cressa cretica L. from adjacent communities. Seed bank size was one of the largest in the samples collected immediately following dispersal ranging from 40,760 +/- 123 seeds m(-2) in March to 917,135 +/- 567 seeds m(-2) in July. Seed density the declined rapidly over two to three months. Size and diversity of the seed bank progressively increased from the lower to the upper salt marsh.				Khan, M. Ajmal/L-7721-2015; Khan, Muhammad Ajmal/I-6429-2015	Khan, M. Ajmal/0000-0003-2837-0794; 												0556-3321	2070-3368				SEP	2001	33	3					305	314									WOS:000207821200012						
J	Goodson, JM; Gurnell, AM; Angold, PG; Morrissey, IP				Goodson, JM; Gurnell, AM; Angold, PG; Morrissey, IP			Riparian seed banks: structure, process and implications for riparian management	PROGRESS IN PHYSICAL GEOGRAPHY												After a brief description of the evolution of seed bank research, this review highlights the importance of the seed bank in understanding the character and dynamics of river margins. Through a discussion of published research on wetlands in general, the lack of research focused on riparian systems is highlighted. This is followed by an evaluation of current knowledge concerning the nature and dynamics of riparian seed banks and the factors that control the erosion, transport and deposition of riparian seeds. The paper concludes by (i) indicating the complexity of the interactions that control the riparian seed bank and that require understanding if the consequences of alterations in river flow regime and riparian management are to be fully understood and (ii) identifying some major research gaps relating to interactions between fluvial processes and riparian seed banks.																	0309-1333					SEP	2001	25	3					301	325		10.1177/030913330102500301							WOS:000170569400001						
J	Dunphy, ME; McDevit, DC; Lane, CE; Schneider, CW				Dunphy, ME; McDevit, DC; Lane, CE; Schneider, CW			The survival of Vaucheria (Vaucheriaceae) propagules in desiccated New England riparian sediments.	RHODORA												Species of the algal genus Vaucheria routinely leave "seed banks" of propagules in riparian sediments for regrowth during optimal conditions in the habitat. Muds containing propagules were collected at different times of the year from four freshwater riparian habitats in central and eastern Connecticut, sites previously known to have as many as six Vaucheria species living sympatrically in the space of just 36 cm(2) of floodplain sediment or stream bank. Muds from each site were allowed to thoroughly desiccate in the laboratory. Desiccated mud samples were rehydrated after prescribed periods of time, and then cultured under optimal conditions in an incubator. Eight freshwater species appeared variously in the cultures demonstrating a tolerance to desiccation of 63-383 days with V. undulata, V. prona, and V. frigida surviving the greatest periods of treatment.																	0035-4902	1938-3401				FAL	2001	103	916					416	426									WOS:000173376700005						
J	Markov, MV				Markov, MV			Specific features of interactions between the active and passive population components in some life forms of flowering plants	RUSSIAN JOURNAL OF ECOLOGY												The soil banks of disseminules (seeds in therophytes and dormant tubers or bulbs in geophytes) can serve as "genetic reserves" of populations and contribute to the maintenance of a high variation level in the material presented to natural selection. Populations of the liliaceous geoephemeroid Fritillaria meleagroides manifest each year no more than fragments of variation, which can be observed in plants of active subpopulations. The differences in individual activity rhythms accounted for statistical significance of the difference between the samples taken from the same population in different years.																	1067-4136					SEP-OCT	2001	32	5					303	309		10.1023/A:1011965909007							WOS:000171559200002						
J	Hidayati, SN; Baskin, JM; Baskin, CC				Hidayati, SN; Baskin, JM; Baskin, CC			Dormancy-breaking and germination requirements for seeds of Symphoricarpos orbiculatus (Caprifoliaceae)	AMERICAN JOURNAL OF BOTANY												Fruits (drupes) of Symphoricarpos orbiculatus ripen in autumn and are dispersed from autumn to spring. Seeds (true seed plus fibrous endocarp) are dormant at maturity, and they have a small, linear embryo that is underdeveloped. In contrast it) previous reports, the endocarp and seed coat of S. orbiculatus are permeable to water; thus, seeds do not have physical dormancy. No fresh seeds germinated during 2 wk of incubation over a 15 degrees /6 degrees -35 degrees /20 degreesC range of thermoperiods in light (14-h photoperiod); gibberellic acid and warm or cold stratification alone did not overcome dormancy. One hundred percent of the seeds incubated in a simulated summer --> autumn --> winter --> spring sequence of temperature regimes germinated, whereas none of those subjected to a winter --> spring sequence did so. That is, cold stratification is effective in breaking dormancy only after seeds first are exposed to a period of warm temperatures. Likewise, embryos grew at cold temperatures only after seeds were exposed to warm temperatures. Thus, the seeds of S. orbiculatus have nondeep complex morphophysiological dormancy. As a result of dispersal phenology and dormancy-breaking requirements, in nature most seeds that germinate do so the second spring following maturity; a low to moderate percentage of the seeds may germinate the third spring. Seeds can germinate to high percentages under Quercus leaf litter and while buried in soils they have little or no potential to form a long-lived soil seed bank.																	0002-9122					AUG	2001	88	8					1444	1451		10.2307/3558452							WOS:000170368900012	21669677					
J	Arseneault, D				Arseneault, D			Impact of fire behavior on postfire forest development in a homogeneous boreal landscape	CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE												Although behavior of stand-replacing wildfire has significant impacts on initial tree regeneration in the fire-prone boreal landscape, the unknown behavior of most past wildfires has precluded any evaluation of these impacts on the progressive development of late-successional forest ecosystems. In this study, the effects of fire behavior on longterm ecosystem development were evaluated by linking the banding pattern of tree density in a jack pine (Pinus banksiana Lamb.) - black spruce (Picea mariana (Mill.) BSP) forest on a flat and homogeneous landform in northern Quebec to a similar, previously documented pattern of unburned strips of tree crowns. Complex wildfire-atmosphere interactions during the spread of a 1941 stand-replacing wildfire created this pattern in stem density, most likely by differentially damaging the canopy-stored seed bank between areas of contrasting fire severity. Sites with initial differences in seedling densities have followed different recovery pathways and developed markedly different forest structures, as well as differences in species abundance. Compared with areas of severe crown fire, the present-day vegetation in areas of low crown fire severity shows a higher density of living pines in the canopy layer, higher spruce and dead pine densities in the subcanopy layer, a lower pine density in the understory layer, and a higher abundance of Cladina rangiferina (L.) and Cladina stellaris Opiz (Brodo) in the lichen mat. This close spatial connection between crown fire severity and the ecological processes driving ecosystem recovery may explain large differences in vegetation among sites in the boreal landscape.																	0045-5067					AUG	2001	31	8					1367	1374		10.1139/cjfr-31-8-1367							WOS:000170813900008						
J	Hegazy, AK				Hegazy, AK			Reproductive diversity and survival of the potential annual Diplotaxis harra (Forssk.) Boiss (Brassicaceae) in Egypt	ECOGRAPHY												Diplotaxis harra is a common annual species in the desert of Egypt. The investigated population was located in Wadi Hof near Helwan city. Additional water in relatively wet years cause these ephemeral plants to live longer and become perennials. The species has ephemeral, modular and coppiced life-cycles and may shift from a r- to a K-selected strategy. The germinable seed bank represented 15.6%, of the total seed rain, out of which only 0.03% established as adult plants. About 72.7% of the adult plants were ephemeral. 27.0% modular and 0.3% coppiced plants. The highest contribution of the seed rain came from modular plants and the lowest contribution from coppiced plants. The survivorship curve of the coppiced plants exhibited a combination of Deevey type I and III curves. The ephemeral and modular plants showed steep curves. In contrast to ephemeral plants, the coppiced plants attained the highest reproductive value and the lowest reproductive effort, while the modular plants demonstrated intermediate values. The active phenological cycle started earlier in coppiced plants than in the modular and ephemeral plants, The period from the start of vegetative growth to shoot-die back extends from mid-December to early June in coppiced plants, from February to May in modular plants, and from late February to early May in ephemeral plants. The living stumps of the coppiced plants remained dormant during summer and autumn months. Seeds collected from coppiced plants attained high germinabiltiy and viability, while those from ephemeral and modular plants attained low values. Seed longevity was higher in the modular plants ( > 10 yr) than in seeds of ephemeral and coppiced plants (7-8 yr). The high energy content of the seeds produced from different cohorts over ten years of storage enabled the population to maximize the germinability, viability and longevity of seeds despite the unpredictable environment. The potential annual behaviour of D. harra is mainly attained by the persistence of viable seed bank and root-shoot stock. The ability to shift from a r- to a K-selected life-cycle, phenological variations among the different cohorts of the population, variations in seed longevity and energy content strengthen intra-population interactions.																	0906-7590					AUG	2001	24	4					403	412		10.1034/j.1600-0587.2001.d01-196.x							WOS:000171753300004						
J	DeSimone, SA; Zedler, PH				DeSimone, SA; Zedler, PH			Do shrub colonizers of southern Californian grassland fit generalities for other woody colonizers?	ECOLOGICAL APPLICATIONS												Grasslands are subject to woody plant invasions worldwide. To retain landscape mosaics of woody and grassland vegetation, preserve managers need to understand how vegetation boundaries shift. Woody plant colonization of grasslands without fire is widely known in mediterranean-climate regions, yet few generalities have emerged for woody colonizer traits or colonization processes. Here we report on our research into processes of grassland colonization by summer deciduous coastal sage scrub species of semiarid southern California. We used four coastal sage shrub dominants to elucidate dynamics of grassland colonization and within-stand replacement. We measured seed production, dispersal, and storage; seedling numbers; and growth and flowering for two years in three grassland-scrub sites. Traits of our four species matched those of native woody colonizers as described in other systems and included: recruitment over a range of site conditions, annual production of large seed crops, long-distance dispersal (into grassland), presence in grassland seed banks, seedling recruitment in gaps, rapid seedling growth, and low susceptibility to seedling herbivory. In a factorial experiment, we used our study species to test a set of hypotheses that explain grassland colonization by a northern Californian shrub species and found overall greater importance of biotic disturbances but less influence of water availability. Although generalities can be made about some native woody colonizer traits, to maintain mediterranean grassland-shrubland mosaics we encourage land managers to devise monitoring and management plans that sufficiently address local shrub species traits and environmental factors.																	1051-0761					AUG	2001	11	4					1101	1111		10.2307/3061015							WOS:000170209200013						
J	Seabloom, EW; Moloney, KA; van der Valk, AG				Seabloom, EW; Moloney, KA; van der Valk, AG			Constraints on the establishment of plants along a fluctuating water-depth gradient	ECOLOGY												We used simulation modeling to investigate the relative importance of current environmental conditions and factors affecting establishment of different plant species on the formation of vegetative zonation patterns. We compared the results from a series of six models that incorporated increasing amounts of information about key factors affecting species' ability to adjust to water-level fluctuations. We assessed model accuracy using aerial photographs taken of a 10-yr field experiment. in which 10 wetlands were flooded to 1 in above normal water level for 2 yr, drawn down for or 2 yr, and reflooded for 5 yr to three different water levels (normal, +0.3 in. +0.6 m). We compared each model's ability to predict relative areal cover of five dominant emergent species and to recreate the spatial structure of the landscape as measured by mean area of monospecific stands of vegetation and the degree to which the species were intermixed. The simplest model predicted post-treatment species distributions using logistic regressions based on initial species distributions along the water-depth gradient in the experimental wetlands. Subsequent models were based on germination, rhizomatous dispersal, and mortality functions implemented in each cell of a spatial grid. We tested the effect on model accuracy of incrementally adding data on five factors that can alter the composition and distribution of vegetative zones following a shift in environmental conditions: (1) spatial relationships between areas of suitable habitat (landscape geometry), (2) initial spatial distribution of adults, (3) the presence of ruderal species in the seed bank, (4) the distribution of seed densities in the seed bank, and (5) differential seedling survivorship. Because replicated, long-term data are generally not available, the evaluation of these models represents the first experimental test, of which we are aware, of the ability of a cellular-automaton-type model to predict changes in plant species' distributions. Establishment constraints, such as recruitment from the seed bank, were most important during low-water periods and immediately following a change in water depth. Subsequent to a drop in water level, the most detailed models made the most accurate predictions. The accuracy of all the models converged in 1-2 years after an increase in water level, indicating that current environmental conditions became more important under stable conditions than the effects of historical recruitment events.				Moloney, Kirk/H-6483-2011	Moloney, Kirk/0000-0003-1406-9757; Seabloom, Eric/0000-0001-6780-9259												0012-9658					AUG	2001	82	8					2216	2232		10.2307/2680227							WOS:000170452600010						
J	Maron, JL; Simms, EL				Maron, JL; Simms, EL			Rodent-limited establishment of bush lupine: field experiments on the cumulative effect of granivory	JOURNAL OF ECOLOGY												1 Plants often suffer substantial loss of seeds to consumers. However, because the seed-to-seedling transition is frequently ignored, quantitative estimates of the effects of seed consumers on plant population dynamics are rare. 2 We examined how post-dispersal seed predation by rodents affected seedling emergence and subsequent adult plant abundance of bush lupine (Lupinus arboreus), a large N-fixing shrub common to coastal dunes in California. We monitored patterns of seedling emergence and survival over 3 years for seeds sown into exclosed and control plots. 3 We sowed additional cohorts of seeds in the second and third years and compared interannual variation in emergence patterns. 4 Rodent exclusion substantially reduced seedling emergence, with an average of 109 seedlings emerging over 3 years from 476 seeds sown in rodent exclusion plots vs. 26 from control plots. The intensity of granivory, however, varied between years, with rodent exclusion increasing emergence from seeds sown in year one, but not in year two. 5 Winter seedling mortality, due to cutworm herbivory, was similarly high in rodent-free and control plots, and its net impact was to reduce the difference in seedling abundance. Thus. by mid-summer in each of the three years, there were only marginally more seedlings in rodent-excluded vs. control plots. 6 The cumulative effect of protecting seeds, was, however, large. After 3 years, an average of four adult lupines were established in rodent-free plots, whereas only 0.5 were found in control plots and lupine biomass was more than 5-fold higher in exclusion plots. 7 Taken together, the results indicate that rodents play a critical role by limiting the abundance and biomass of a large N-fixing shrub in dunes.																	0022-0477					AUG	2001	89	4					578	588		10.1046/j.1365-2745.2001.00560.x							WOS:000170666800007						
J	Tapias, R; Gil, L; Fuentes-Utrilla, P; Pardos, JA				Tapias, R; Gil, L; Fuentes-Utrilla, P; Pardos, JA			Canopy seed banks in Mediterranean pines of southeastern Spain: a comparison between Pinus halepensis Mill., P. pinaster Ait., P. nigra Arn. and P. pinea L.	JOURNAL OF ECOLOGY												1 Canopy seed banks were analysed in post-fire stands of Pinus halepensis, P. pinaster, P. nigra, and P. pinea. We determined age when flowering begins, age of first cone bearing, presence of serotinous cones and cone-opening temperatures. 2 By 15 years after the fire, P. halepensis had developed a large canopy seed bank (3-100 x 10(4) seeds ha(-1)). Fruiting started at 5 years of age. More than 86% of the cones were serotinous and had opening temperatures from 49.3 to 51.3 degreesC. Cones from adult trees opened at lower temperatures than those from young trees. 3 A 16-year-old P. pinaster stand had a smaller seed bank (12 000 viable seeds ha(-1)) and a lower percentage of serotinous cones (66.7%), with lower cone-opening temperature (45.8 0.8 degreesC) and later first fruiting (12 years) than any of our three P halepensis populations. 4 Populations of P. nigra and P. pinea did not show any fire adaptations: flowering was insignificant even 15 years after fire, and none of the cones produced were serotinous. 5 Serotinous cones represent a fire-survival strategy for P. halepensis and P. pinaster. Early flowering is also necessary for successful post-fire colonization in species or populations where crown fires are frequent. Late flowering and non-serotinous cones of P. nigra and P. pinea suggest that they may have evolved where ignition leads only to low intensity ground fires.				Gil, Luis/E-3216-2014; Tapias, Raul/K-6624-2017	Gil, Luis/0000-0002-5252-2607; Tapias, Raul/0000-0001-6100-3908												0022-0477					AUG	2001	89	4					629	638		10.1046/j.1365-2745.2001.00575.x							WOS:000170666800012						
J	Rice, KJ; Dyer, AR				Rice, KJ; Dyer, AR			Seed aging, delayed germination and reduced competitive ability in Bromus tectorum	PLANT ECOLOGY												In annual plants, increased competitive advantage has often been attributed to rapid germination and early establishment. In contrast, many annual species exhibit some degree of delayed germination (i.e., seed dormancy) that results in the formation of age structure within the seed population. Delayed germination can be an effective bet-hedging strategy in variable or unpredictable environments as a seed bank can buffer against years with reproductive failures and reduce the probability of local extinction. However, there has been little consideration of the direct effects of aging within the seed pool although the potential demographic costs of such a strategy (e.g., mortality in the seed bank or delayed reproduction) are well known. We used aged (4 year-old) and freshly produced seed from meadow steppe and sagebrush steppe populations of an annual grass (Bromus tectorum)to investigate the importance of seed age on seedling vigor and competitive ability. Aged seed from the meadow steppe population exhibited delays in germination that reduced plant growth and final biomass when the plants were grown with competition. Aged seed from the sagebrush steppe population did not exhibit delays in germination. By including a treatment that experimentally delayed the germination of freshly produced meadow steppe seed, we also examined the effects of delayed germination alone. A comparison of results from this delay treatment with those from the aged seed treatment suggested that the reduced competitive ability of meadow steppe plants produced from aged seed, although largely a result of the temporal delay in germination, was partly due to reduced seed vigor. Together these results indicate that physiological costs associated with seed age may affect aboveground competitive interactions and, in turn, the relative fitness of older cohorts in the soil seed bank.																	1385-0237					AUG	2001	155	2					237	243		10.1023/A:1013257407909							WOS:000172719500010						
J	Parrotta, JA; Knowles, OH				Parrotta, JA; Knowles, OH			Restoring tropical forests on lands mined for bauxite: Examples from the Brazilian Amazon	ECOLOGICAL ENGINEERING												Restoring self-sustaining tropical forest ecosystems on surface mined sites is a formidable challenge that requires the integration of proven reclamation techniques and reforestation strategies appropriate to specific site conditions, including landscape biodiversity patterns. Restorationists working in most tropical settings are usually hampered by lack of basic information on the wide variety of native tree species that characterize the pre-disturbance forests, as well as insufficient understanding of the ecology of disturbance and natural recovery to design effective restoration programs. A notable exception to this is the forest restoration program developed since the early 1980s by a Brazilian bauxite mining company operating at Trombetas in Para State in central Amazonia. A systematic nursery and field research strategy was used to develop a reforestation program based on mixed plantings of mon than 70 native old-growth forest tree species. This technique has been used to replant about 100 ha of deforested minelands each year over the past 15 years. Research in recent years has evaluated this approach and other, generally simpler, reforestation methods used at a smaller scale at this site. Post-plantation biodiversity development and other indicators of restoration success or sustainability were recorded. The results of these studies have shown the overwhelming importance of careful site preparation and topsoil handling/replacement practices in determining both future productivity and biodiversity of the redeveloping forests, irrespective of the complexity of the planting design used. The inclusion of a wide variety of forest species, particularly later successional species, was very important for long-range restoration owing to limitations on natural recovery processes that inhibit seed dispersal and subsequent colonization of many old-growth forest species. Many of the: lessons learned at this site an applicable to improve the design of mineland rehabilitation and forest restoration programs worldwide. (C) 2001 Elsevier Science B.V. All rights reserved.					Parrotta, John/0000-0002-9283-6037												0925-8574					JUL	2001	17	2-3					219	239		10.1016/S0925-8574(00)00141-5							WOS:000169402800013						
J	Turelli, M; Schemske, DW; Bierzychudek, P				Turelli, M; Schemske, DW; Bierzychudek, P			Stable two-allele polymorphisms maintained by fluctuating fitnesses and seed banks: Protecting the blues in Linanthus parryae	EVOLUTION												Motivated by data demonstrating fluctuating relative and absolute fitnesses for white- versus blue-flowered morphs of the desert annual Linanthus parryae, we present conditions under which temporally fluctuating selection and fluctuating contributions to a persistent seed bank will maintain a stable single-locus polymorphism. In L. parryae, blue flower color is determined by a single dominant allele. To disentangle the underlying diversity-maintaining mechanism from the mathematical complications associated with departures from Hardy-Weinberg genotype frequencies and dominance, we successively analyze a haploid model, a diploid model with three distinguishable genotypes, and a diploid model with complete dominance. For each model, we present conditions for the maintenance of a stable polymorphism, then use a diffusion approximation to describe the long-term fluctuations associated with these polymorphisms. Our protected polymorphism analyses show that a genotype whose arithmetic and geometric mean relative fitnesses are both less than one can persist if its relative fitness exceeds one in years that produce the most offspring. This condition is met by data from a population of L. parryae whose white morph has higher fitness (seed set) only in years of relatively heavy rain fall. The data suggest that the observed polymorphism may be explained by fluctuating selection. However, the yearly variation in flower color frequencies cannot be fully explained by our simple models, which ignore age structure and possible selection in the seed bank, We address two additional questions-one mathematical, the other biological-concerning the applicability of diffusion approximations to intense selection and the applicability of long-term predictions to datasets spanning decades for populations with long-lived seed banks.																	0014-3820					JUL	2001	55	7					1283	1298									WOS:000170699300002	11525453					
J	Guariguata, MR; Ostertag, R				Guariguata, MR; Ostertag, R			Neotropical secondary forest succession: changes in structural and functional characteristics	FOREST ECOLOGY AND MANAGEMENT												In this review we highlight the main biotic and abiotic factors that influence the patterns of Neotropical secondary forest successions, referred as the woody vegetation that regrows after complete forest clearance due to human activities. We focus on both patterns of specie replacement and various processes that occur during succession, and suggest that the sequence of processes may be predictable even if species composition is not. We describe forest recovery with respect to old-growth conditions, which we define as the structure, function, and composition of the original forest before conversion, and we examine this recovery process within the context of type and intensity of past land use. The various phases of the recovery process are described in derail: from factors affecting early colonization, changes in light and soil properties, soil-vegetation feedbacks at initial and later successional stages, biomass accumulation, forest productivity, rates of species accumulation, and species composition. The consensus of these analyses is that the regenerative power of Neotropical forest vegetation is high, if propagule sources are close by and land use intensity before abandonment has not been severe. Nevertheless, the recovery of biophysical properties and vegetation is heavily dependent on the interactions between site-specific factors and land use, which makes it extremely difficult to predict successional trajectories in anthropogenic settings. We attempt, throughout this review, to integrate the structural and functional characteristics of secondary succession as a way to enhance our ability both to predict and manage successional forest ecosystems due to their increasing importance as timber sources, providers of environmental services, and templates for restoration purposes. (C) 2001 Elsevier Science B.V. All rights reserved.				Vazquez-Dominguez, Guillermo GVD/L-7818-2014; Ostertag, Rebecca/B-1756-2013													0378-1127	1872-7042				JUL 1	2001	148	1-3					185	206		10.1016/S0378-1127(00)00535-1							WOS:000169328200017						
