"Author","Year","Title","Journal","Doi","URL"
"Butler, BJ; Chazdon, RL",1998,"Species richness, spatial variation, and abundance of the soil seed bank of a secondary tropical rain forest","BIOTROPICA","10.1111/j.1744-7429.1998.tb00056.x","http://doi.org/10.1111/j.1744-7429.1998.tb00056.x"
"Dupuy, JM; Chazdon, RL",1998,"Long-term effects of forest regrowth and selective logging on the seed bank of tropical forests in NE Costa Rica","BIOTROPICA","10.1111/j.1744-7429.1998.tb00057.x","http://doi.org/10.1111/j.1744-7429.1998.tb00057.x"
"Fischer, M; Matthies, D",1998,"Experimental demography of the rare Gentianella germanica: seed bank formation and microsite effects on seedling establishment","ECOGRAPHY","10.1111/j.1600-0587.1998.tb00564.x","http://doi.org/10.1111/j.1600-0587.1998.tb00564.x"
"Pannell, JR; Barrett, SCH",1998,"Baker's law revisited: Reproductive assurance in a metapopulation","EVOLUTION","10.2307/2411261","http://doi.org/10.2307/2411261"
"Leishman, MR; Westoby, M",1998,"Seed size and shape are not related to persistence in soil in Australia in the same way as in Britain","FUNCTIONAL ECOLOGY","10.1046/j.1365-2435.1998.00215.x","http://doi.org/10.1046/j.1365-2435.1998.00215.x"
"Araki, S; Shiozawa, S; Washitani, I",1998,"An experimental device for studying seed responses to naturally fluctuating temperature of surface soil under a constant water table","FUNCTIONAL ECOLOGY","10.1046/j.1365-2435.1998.00210.x","http://doi.org/10.1046/j.1365-2435.1998.00210.x"
"Whittle, CA; Duchesne, LC; Needham, T",1998,"Soil seed bank of a jack pine (Pinus banksiana) ecosystem","INTERNATIONAL JOURNAL OF WILDLAND FIRE","10.1071/WF9980067","http://doi.org/10.1071/WF9980067"
"Maranon, T",1998,"Soil seed bank and community dynamics in an annual-dominated Mediterranean salt-marsh","JOURNAL OF VEGETATION SCIENCE","10.2307/3237101","http://doi.org/10.2307/3237101"
"Dzwonko, Z; Loster, S",1998,"Dynamics of species richness and composition in a limestone grassland restored after tree cutting","JOURNAL OF VEGETATION SCIENCE","10.2307/3237103","http://doi.org/10.2307/3237103"
"Tyser, RW; Asebrook, JM; Potter, RW; Kurth, LL",1998,"Roadside revegetation in Glacier National Park, USA: Effects of herbicide and seeding treatments","RESTORATION ECOLOGY","10.1046/j.1526-100X.1998.06211.x","http://doi.org/10.1046/j.1526-100X.1998.06211.x"
"Hilhorst, HWM",1998,"The regulation of secondary dormancy. The membrane hypothesis revisited","SEED SCIENCE RESEARCH","10.1017/S0960258500003974","http://doi.org/10.1017/S0960258500003974"
"Le Page, C; Keddy, PA",1998,"Reserves of buried seeds in beaver ponds","WETLANDS","10.1007/BF03161659","http://doi.org/10.1007/BF03161659"
"Schutz, W",1998,"Seed dormancy cycles and germination phenologies in sedges (Carex) from various habitats","WETLANDS","10.1007/BF03161664","http://doi.org/10.1007/BF03161664"
"Alard, D; Poudevigne, I; Dutoit, T; Decaens, T",1998,"Dynamics of biodiversity in a changing space - The case of chalk grasslands in the lower section of the Seine Valley","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","10.1016/S1146-609X(98)80031-3","http://doi.org/10.1016/S1146-609X(98)80031-3"
"Pegtel, DM",1998,"Rare vascular plant species at risk: recovery by seeding?","APPLIED VEGETATION SCIENCE","10.2307/1479086","http://doi.org/10.2307/1479086"
"Willems, JH; Bik, LPM",1998,"Restoration of high species density in calcareous grassland: the role of seed rain and soil seed bank","APPLIED VEGETATION SCIENCE","10.2307/1479088","http://doi.org/10.2307/1479088"
"Mortimer, SR; Hollier, JA; Brown, VK",1998,"Interactions between plant and insect diversity in the restoration of lowland calcareous grasslands in southern Britain","APPLIED VEGETATION SCIENCE","10.2307/1479089","http://doi.org/10.2307/1479089"
"van Duren, IC; Strykstra, RJ; Grootjans, AP; ter Heerdt, GNJ; Pegtel, DM",1998,"A multidisciplinary evaluation of restoration measures in a degraded Cirsio-Molinietum fen meadow","APPLIED VEGETATION SCIENCE","10.2307/1479090","http://doi.org/10.2307/1479090"
"Poschlod, P; Kiefer, S; Trankle, U; Fischer, S; Bonn, S",1998,"Plant species richness in calcareous grasslands as affected by dispersability in space and time","APPLIED VEGETATION SCIENCE","10.2307/1479087","http://doi.org/10.2307/1479087"
"Qi, MQ; Scarratt, JB",1998,"Effect of harvesting method on seed bank dynamics in a boreal mixedwood forest in northwestern Ontario","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b98-061","http://doi.org/10.1139/b98-061"
"Janssens, F; Peeters, A; Tallowin, JRB; Bakker, JP; Bekker, RM; Fillat, F; Oomes, MJM",1998,"Relationship between soil chemical factors and grassland diversity","PLANT AND SOIL","10.1023/A:1004389614865","http://doi.org/10.1023/A:1004389614865"
"Davies, A; Waite, S",1998,"The persistence of calcareous grassland species in the soil seed bank under developing and established scrub","PLANT ECOLOGY","10.1023/A:1009759227900","http://doi.org/10.1023/A:1009759227900"
"Kotiluoto, R",1998,"Vegetation changes in restored semi-natural meadows in the turku Archipelago of SW Finland","PLANT ECOLOGY","10.1023/A:1009781217847","http://doi.org/10.1023/A:1009781217847"
"Jankowska-Blaszczuk, M; Kwiatkowska, AJ; Panufnik, D; Tanner, E",1998,"The size and diversity of the soil seed banks and the light requirements of the species in sunny and shady natural communities of the Bialowieza Primeval Forest","PLANT ECOLOGY","10.1023/A:1009750201803","http://doi.org/10.1023/A:1009750201803"
"Roche, S; Dixon, KW; Pate, JS",1998,"For everything a season: Smoke-induced seed germination and seedling recruitment in a Western Australian Banksia woodland","AUSTRALIAN JOURNAL OF ECOLOGY","10.1111/j.1442-9993.1998.tb00709.x","http://doi.org/10.1111/j.1442-9993.1998.tb00709.x"
"Brown, SC",1998,"Remnant seed banks and vegetation as predictors of restored marsh vegetation","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b98-038","http://doi.org/10.1139/b98-038"
"Houle, G",1998,"Seed dispersal and seedling recruitment of Betula alleghaniensis: Spatial inconsistency in time","ECOLOGY","10.1890/0012-9658(1998)079[0807:SDASRO]2.0.CO;2","http://doi.org/10.1890/0012-9658(1998)079[0807:SDASRO]2.0.CO;2"
"Grandin, U; Rydin, H",1998,"Attributes of the seed bank after a century of primary succession on islands in Lake Hjalmaren, Sweden","JOURNAL OF ECOLOGY","10.1046/j.1365-2745.1998.00252.x","http://doi.org/10.1046/j.1365-2745.1998.00252.x"
"Morgan, JW",1998,"Composition and seasonal flux of the soil seed bank of species-rich Themeda triandra grasslands in relation to burning history","JOURNAL OF VEGETATION SCIENCE","10.2307/3237113","http://doi.org/10.2307/3237113"
"Iida, S; Nakashizuka, T",1998,"Spatial and temporal dispersal of Kalopanax pictus seeds in a temperate deciduous forest, central Japan","PLANT ECOLOGY","10.1023/A:1009779921463","http://doi.org/10.1023/A:1009779921463"
"Bennett, MD",1998,"Plant genome values: How much do we know?","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","10.1073/pnas.95.5.2011","http://doi.org/10.1073/pnas.95.5.2011"
"Kalamees, R; Zobel, M",1998,"Soil seed bank composition in different successional stages of a species rich wooded meadow in Laelatu, western Estonia","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","10.1016/S1146-609X(98)80021-0","http://doi.org/10.1016/S1146-609X(98)80021-0"
"Van den Berg, MS; Coops, H; Simons, J; de Keizer, A",1998,"Competition between Chara aspera and Potamogeton pectinatus as a function of temperature and light","AQUATIC BOTANY","10.1016/S0304-3770(97)00099-5","http://doi.org/10.1016/S0304-3770(97)00099-5"
"Dalling, JW; Swaine, MD; Garwood, NC",1998,"Dispersal patterns and seed bank dynamics of pioneer trees in moist tropical forest","ECOLOGY","10.1890/0012-9658(1998)079[0564:DPASBD]2.0.CO;2","http://doi.org/10.1890/0012-9658(1998)079[0564:DPASBD]2.0.CO;2"
"Guo, QF; Rundel, PW; Goodall, DW",1998,"Horizontal and vertical distribution of desert seed banks: patterns, causes, and implications","JOURNAL OF ARID ENVIRONMENTS","10.1006/jare.1997.0353","http://doi.org/10.1006/jare.1997.0353"
"Thorhallsdottir, TE",1998,"Flowering phenology in the central highland of Iceland and implications for climatic warming in the Arctic","OECOLOGIA","10.1007/s004420050418","http://doi.org/10.1007/s004420050418"
"Muller, S; Dutoit, T; Alard, D; Grevilliot, F",1998,"Restoration and rehabilitation of species-rich grassland ecosystems in France: a review","RESTORATION ECOLOGY","10.1046/j.1526-100x.1998.06112.x","http://doi.org/10.1046/j.1526-100x.1998.06112.x"
"Andersson, L; Milberg, P",1998,"Variation in seed dormancy among mother plants, populations and years of seed collection","SEED SCIENCE RESEARCH","10.1017/S0960258500003883","http://doi.org/10.1017/S0960258500003883"
"Bertiller, MB",1998,"Spatial patterns of the germinable soil seed bank in northern Patagonia","SEED SCIENCE RESEARCH","10.1017/S0960258500003895","http://doi.org/10.1017/S0960258500003895"
"Masaki, T; Tanaka, H; Shibata, M; Nakashizuka, T",1998,"The seed bank dynamics of Cornus controversa and their role in regeneration","SEED SCIENCE RESEARCH","10.1017/S0960258500003913","http://doi.org/10.1017/S0960258500003913"
"Walck, JL; Baskin, JM; Baskin, CC",1998,"A comparative study of the seed germination biology of a narrow endemic and two geographically-widespread species of Solidago (Asteraceae). 6. Seed bank","SEED SCIENCE RESEARCH","10.1017/S0960258500003925","http://doi.org/10.1017/S0960258500003925"
"Gallandt, ER; Liebman, M; Corson, S; Porter, GA; Ullrich, SD",1998,"Effects of pest and soil management systems on weed dynamics in potato","WEED SCIENCE","10.1017/S0043174500090482","http://doi.org/10.1017/S0043174500090482"
"Latore, J; Gould, P; Mortimer, AM",1998,"Spatial dynamics and critical patch size of annual plant populations","JOURNAL OF THEORETICAL BIOLOGY","10.1006/jtbi.1997.0558","http://doi.org/10.1006/jtbi.1997.0558"
"Hyatt, LA",1998,"Spatial patterns and causes of overwinter seed mortality in Phytolacca americana","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b97-170","http://doi.org/10.1139/b97-170"
"Boeken, B; Shachak, M",1998,"The dynamics of abundance and incidence of annual plant species during colonization in a desert","ECOGRAPHY","10.1111/j.1600-0587.1998.tb00394.x","http://doi.org/10.1111/j.1600-0587.1998.tb00394.x"
"Meyer, SE; Carlson, SL; Garvin, SC",1998,"Seed germination regulation and field seed bank carryover in shadscale (Atriplex confertifolia : Chenopodiaceae)","JOURNAL OF ARID ENVIRONMENTS","10.1006/jare.1997.0321","http://doi.org/10.1006/jare.1997.0321"
"Thompson, K; Bakker, JP; Bekker, RM; Hodgson, JG",1998,"Ecological correlates of seed persistence in soil in the north-west European flora","JOURNAL OF ECOLOGY","10.1046/j.1365-2745.1998.00240.x","http://doi.org/10.1046/j.1365-2745.1998.00240.x"
"Onipchenko, VG; Semenova, GV; van der Maarel, E",1998,"Population strategies in severe environments: Alpine plants in the northwestern Caucasus","JOURNAL OF VEGETATION SCIENCE","10.2307/3237220","http://doi.org/10.2307/3237220"
"Drake, DR",1998,"Relationships among the seed rain, seed bank and vegetation of a Hawaiian forest","JOURNAL OF VEGETATION SCIENCE","10.2307/3237228","http://doi.org/10.2307/3237228"
"McCue, KA; Holtsford, TP",1998,"Seed bank influences on genetic diversity in the rare annual Clarkia springvillensis (Onagraceae)","AMERICAN JOURNAL OF BOTANY","10.2307/2446551","http://doi.org/10.2307/2446551"
"Revell, CK; Taylor, GB; Cocks, PS",1998,"Long-term softening of surface and buried hard seeds of yellow serradella grown in a range of environments","AUSTRALIAN JOURNAL OF AGRICULTURAL RESEARCH","10.1071/A97117","http://doi.org/10.1071/A97117"
"Morgan, JW",1998,"Comparative germination responses of 28 temperate grassland species","AUSTRALIAN JOURNAL OF BOTANY","10.1071/BT96117","http://doi.org/10.1071/BT96117"
"Cowling, RM; Lamont, BB",1998,"On the nature of Gondwanan species flocks: Diversity of Proteaceae in Mediterranean south-western Australia and South Africa","AUSTRALIAN JOURNAL OF BOTANY","10.1071/BT97040","http://doi.org/10.1071/BT97040"
"Rasmussen, HN; Whigham, DF",1998,"The underground phase: a special challenge in studies of terrestrial orchid populations","BOTANICAL JOURNAL OF THE LINNEAN SOCIETY","10.1006/bojl.1997.0143","http://doi.org/10.1006/bojl.1997.0143"
"Staniforth, RJ; Griller, N; Lajzerowicz, C",1998,"Soil seed banks from coastal subarctic ecosystems of Bird Cove, Hudson Bay","ECOSCIENCE","10.1080/11956860.1998.11682457","http://doi.org/10.1080/11956860.1998.11682457"
"Tu, M; Titus, JH; Tsuyuzaki, S; del Moral, R",1998,"Composition and dynamics of wetland seed banks on Mount St. Helens, Washington, USA","FOLIA GEOBOTANICA","10.1007/BF02914927","http://doi.org/10.1007/BF02914927"
"Khan, MA; Aziz, S",1998,"Some aspects of salinity, plant density, and nutrient effects on Cressa cretica L.","JOURNAL OF PLANT NUTRITION","10.1080/01904169809365441","http://doi.org/10.1080/01904169809365441"
"Perez, CJ; Waller, SS; Moser, LW; Stubbendieck, JL; Steuter, AA",1998,"Seedbank characteristics of a nebraska sandhills prairie","JOURNAL OF RANGE MANAGEMENT","10.2307/4003564","http://doi.org/10.2307/4003564"
"Leck, MA; Leck, CF",1998,"A ten-year seed bank study of old field succession in central New Jersey","JOURNAL OF THE TORREY BOTANICAL SOCIETY","10.2307/2997228","http://doi.org/10.2307/2997228"
"Metcalfe, DJ; Turner, IM",1998,"Soil seed bank from lowland rain forest in Singapore: canopy-gap and litter-gap demanders","JOURNAL OF TROPICAL ECOLOGY","10.1017/S0266467498000091","http://doi.org/10.1017/S0266467498000091"
"Jerling, L",1998,"Linnaeus' flora Kofsoensis revisited - floristic changes during 260 years in a small island of the Lake Malaren","NORDIC JOURNAL OF BOTANY","10.1111/j.1756-1051.1998.tb01549.x","http://doi.org/10.1111/j.1756-1051.1998.tb01549.x"
"Stephanou, M; Manetas, Y",1998,"Enhanced UV-B radiation increases the reproductive effort in the Mediterranean shrub Cistus creticus under field conditions","PLANT ECOLOGY","10.1023/A:1009773105854","http://doi.org/10.1023/A:1009773105854"
"Davies, CP; Simovich, MA; Hathaway, SA",1997,"Population genetic structure of a California endemic branchiopod, Branchinecta sandiegonensis","HYDROBIOLOGIA","10.1023/A:1003150517472","http://doi.org/10.1023/A:1003150517472"
"Wang, L",1997,"The soil seed bank and understorey regeneration in Eucalyptus regnans forest, Victoria","AUSTRALIAN JOURNAL OF ECOLOGY","10.1111/j.1442-9993.1997.tb00690.x","http://doi.org/10.1111/j.1442-9993.1997.tb00690.x"
"Panetta, FD; McKee, J",1997,"Recruitment of the invasive ornamental, Schinus terebinthifolius, is dependent upon frugivores","AUSTRALIAN JOURNAL OF ECOLOGY","10.1111/j.1442-9993.1997.tb00694.x","http://doi.org/10.1111/j.1442-9993.1997.tb00694.x"
"Lane, AM; Williams, RJ; Muller, WJ; Lonsdale, WM",1997,"The effects of the herbicide tebuthiuron on seedlings of Mimosa pigra and native floodplain vegetation in northern Australia","AUSTRALIAN JOURNAL OF ECOLOGY","10.1111/j.1442-9993.1997.tb00695.x","http://doi.org/10.1111/j.1442-9993.1997.tb00695.x"
"Buckley, GP; Howell, R; Anderson, MA",1997,"Vegetation succession following ride edge management in lowland plantations and woods .2. The seed bank resource","BIOLOGICAL CONSERVATION","10.1016/S0006-3207(97)00025-6","http://doi.org/10.1016/S0006-3207(97)00025-6"
"Chapman, CA; Chapman, LJ",1997,"Forest regeneration in logged and unlogged forests of Kibale National Park, Uganda","BIOTROPICA","10.1111/j.1744-7429.1997.tb00035.x","http://doi.org/10.1111/j.1744-7429.1997.tb00035.x"
"Tucker, NIJ; Murphy, TM",1997,"The effects of ecological rehabilitation on vegetation recruitment: some observations from the Wet Tropics of North Queensland","FOREST ECOLOGY AND MANAGEMENT","10.1016/S0378-1127(97)00200-4","http://doi.org/10.1016/S0378-1127(97)00200-4"
"Hodkinson, DJ; Thompson, K",1997,"Plant dispersal: the role of man","JOURNAL OF APPLIED ECOLOGY","10.2307/2405264","http://doi.org/10.2307/2405264"
"White, TA; Campbell, BD; Kemp, PD",1997,"Invasion of temperate grassland by a subtropical annual grass across an experimental matrix of water stress and disturbance","JOURNAL OF VEGETATION SCIENCE","10.2307/3237029","http://doi.org/10.2307/3237029"
"Bungard, RA; Daly, GT; McNeil, DL; Jones, AV; Morton, JD",1997,"Clematis vitalba in a New Zealand native forest remnant: does seed germination explain distribution?","NEW ZEALAND JOURNAL OF BOTANY","10.1080/0028825X.1987.10410176","http://doi.org/10.1080/0028825X.1987.10410176"
"Hay, FR; Probert, RJ; Smith, RD",1997,"The effect of maturity on the moisture relations of seed longevity in foxglove (Digitalis purpurea L.)","SEED SCIENCE RESEARCH","10.1017/S0960258500003743","http://doi.org/10.1017/S0960258500003743"
"Doucet, C; Cavers, PB",1997,"Induced dormancy and colour polymorphism in seeds of the bull thistle Cirsium vulgare (Savi) Ten.","SEED SCIENCE RESEARCH","10.1017/S0960258500003810","http://doi.org/10.1017/S0960258500003810"
"Thompson, K; Band, SR",1997,"Survival of a lowland heathland seed bank after a 33-year burial","SEED SCIENCE RESEARCH","10.1017/S0960258500003822","http://doi.org/10.1017/S0960258500003822"
"Witkowski, ETF; Liston, RJ",1997,"Population structure, habitat profile and regeneration of Haworthia koelmaniorum, a vulnerable dwarf succulent, endemic to Mpumalanga, South Africa","SOUTH AFRICAN JOURNAL OF BOTANY","10.1016/S0254-6299(15)30787-0","http://doi.org/10.1016/S0254-6299(15)30787-0"
"Garner, RD; Witkowski, ETF",1997,"Variations in seed size and shape in relation to depth of burial in the soil and pre-dispersal predation in Acacia nilotica, A-tortilis and Dichrostachys cinerea","SOUTH AFRICAN JOURNAL OF BOTANY","10.1016/S0254-6299(15)30788-2","http://doi.org/10.1016/S0254-6299(15)30788-2"
"Odland, A",1997,"Development of vegetation in created wetlands in western Norway","AQUATIC BOTANY","10.1016/S0304-3770(97)00030-2","http://doi.org/10.1016/S0304-3770(97)00030-2"
"Schutz, W",1997,"Primary dormancy and annual dormancy cycles in seeds of six temperate wetland sedges","AQUATIC BOTANY","10.1016/S0304-3770(97)00028-4","http://doi.org/10.1016/S0304-3770(97)00028-4"
"Teketay, D; Granstrom, A",1997,"Germination ecology of forest species from the highlands of Ethiopia","JOURNAL OF TROPICAL ECOLOGY","10.1017/S0266467400011019","http://doi.org/10.1017/S0266467400011019"
"Gill, GS; Holmes, JE",1997,"Efficacy of cultural control methods for combating herbicide-resistant Lolium rigidum","PESTICIDE SCIENCE","10.1002/(SICI)1096-9063(199711)51:3<352::AID-PS648>3.0.CO;2-M","http://doi.org/10.1002/(SICI)1096-9063(199711)51:3<352::AID-PS648>3.0.CO;2-M"
"Holmes, PM; Cowling, RM",1997,"Diversity, composition and guild structure relationships between soil-stored seed banks and mature vegetation in alien plant-invaded South African fynbos shrublands","PLANT ECOLOGY","10.1023/A:1009734026612","http://doi.org/10.1023/A:1009734026612"
"Lokker, C; LovettDoust, L; LovettDoust, J",1997,"Seed output and the seed bank in Vallisneria americana (Hydrocharitaceae)","AMERICAN JOURNAL OF BOTANY","10.2307/2446140","http://doi.org/10.2307/2446140"
"Dougall, TAG; Dodd, JC",1997,"A study of species richness and diversity in seed banks and its use for the environmental mitigation of a proposed holiday village development in a coniferized woodland in south east England","BIODIVERSITY AND CONSERVATION","10.1023/A:1018345915418","http://doi.org/10.1023/A:1018345915418"
"Washitani, I; Takenaka, A; Kuramoto, N; Inoue, K",1997,"Aster kantoensis Kitam, an endangered flood plain endemic plant in Japan: Its ability to form persistent soil seed banks","BIOLOGICAL CONSERVATION","10.1016/S0006-3207(97)00014-1","http://doi.org/10.1016/S0006-3207(97)00014-1"
"Morris, MJ",1997,"Impact of the gall-forming rust fungus Uromycladium tepperianum on the invasive tree Acacia saligna in South Africa","BIOLOGICAL CONTROL","10.1006/bcon.1997.0560","http://doi.org/10.1006/bcon.1997.0560"
"Cabin, RJ; Evans, AS; Mitchell, RJ",1997,"Genetic effects of germination timing and environment: An experimental investigation","EVOLUTION","10.2307/2411195","http://doi.org/10.2307/2411195"
"Degreef, J; Baudoin, JP; Rocha, OJ",1997,"Case studies on breeding systems and its consequences for germplasm conservation .2. Demography of wild Lima bean populations in the Central Valley of Costa Rica","GENETIC RESOURCES AND CROP EVOLUTION","10.1023/A:1008623521755","http://doi.org/10.1023/A:1008623521755"
"Rees, M; Paynter, Q",1997,"Biological control of Scotch broom: modelling the determinants of abundance and the potential impact of introduced insect herbivores","JOURNAL OF APPLIED ECOLOGY","10.2307/2405232","http://doi.org/10.2307/2405232"
"Bekker, RM; Verweij, GL; Smith, REN; Reine, R; Bakker, JP; Schneider, S",1997,"Soil seed banks in European grasslands: does land use affect regeneration perspectives?","JOURNAL OF APPLIED ECOLOGY","10.2307/2405239","http://doi.org/10.2307/2405239"
"Izhaki, I; Neeman, G",1997,"Hares (Lepus spp.) as seed dispersers of Retama raetam (Fabaceae) in a sandy landscape","JOURNAL OF ARID ENVIRONMENTS","10.1006/jare.1997.0273","http://doi.org/10.1006/jare.1997.0273"
"Mahy, G; Vekemans, X; Jacquemart, A; DeSloover, JR",1997,"Allozyme diversity and genetic structure in South-Western populations of heather, Calluna vulgaris","NEW PHYTOLOGIST","10.1046/j.1469-8137.1997.00811.x","http://doi.org/10.1046/j.1469-8137.1997.00811.x"
"Wrubleski, DA; Murkin, HR; vanderValk, AG; Nelson, JW",1997,"Decomposition of emergent macrophyte roots and rhizomes in a northern prairie marsh","AQUATIC BOTANY","10.1016/S0304-3770(97)00016-8","http://doi.org/10.1016/S0304-3770(97)00016-8"
"Shaw, WB; Burns, BR",1997,"The ecology and conservation of the endangered endemic shrub, kowhai ngutukaka Clianthus puniceus in New Zealand","BIOLOGICAL CONSERVATION","10.1016/S0006-3207(96)00133-4","http://doi.org/10.1016/S0006-3207(96)00133-4"
"Aparicio, A; Guisande, R",1997,"Replenishment of the endangered Echinospartum algibicum (Genisteae, Fabaceae) from the soil seed bank","BIOLOGICAL CONSERVATION","10.1016/S0006-3207(96)00154-1","http://doi.org/10.1016/S0006-3207(96)00154-1"
"GarayArroyo, A; AlvarezBuylla, ER",1997,"Isozyme variation in a tropical pioneer tree species (Cecropia obtusifolia, Moraceae) with high contents of secondary compounds","BIOTROPICA","10.1111/j.1744-7429.1997.tb00429.x","http://doi.org/10.1111/j.1744-7429.1997.tb00429.x"
"Dalling, JW; Swaine, MD; Garwood, NC",1997,"Soil seed bank community dynamics in seasonally moist lowland tropical forest, Panama","JOURNAL OF TROPICAL ECOLOGY","10.1017/S0266467400010853","http://doi.org/10.1017/S0266467400010853"
"Roche, S; Koch, JM; Dixon, KW",1997,"Smoke enhanced seed germination for mine rehabilitation in the southwest of Western Australia","RESTORATION ECOLOGY","10.1046/j.1526-100X.1997.09724.x","http://doi.org/10.1046/j.1526-100X.1997.09724.x"
"JankowskaBlaszczuk, M; Grubb, PJ",1997,"Soil seed banks in primary and secondary deciduous forest in Bialowieza, Poland","SEED SCIENCE RESEARCH","10.1017/S0960258500003639","http://doi.org/10.1017/S0960258500003639"
"Walck, JL; Baskin, JM; Baskin, CC",1997,"A comparative study of the seed germination biology of a narrow endemic and two geographically-widespread species of Solidago (Asteraceae) .3. Photoecology of germination","SEED SCIENCE RESEARCH","10.1017/S0960258500003640","http://doi.org/10.1017/S0960258500003640"
"Brown, SC; Bedford, BL",1997,"Restoration of wetland vegetation with transplanted wetland soil: An experimental study","WETLANDS","10.1007/BF03161432","http://doi.org/10.1007/BF03161432"
"Mann, C",1997,"Cashing in on seed banks' novel genes","SCIENCE","10.1126/science.277.5329.1042","http://doi.org/10.1126/science.277.5329.1042"
"Tanksley, SD; McCouch, SR",1997,"Seed banks and molecular maps: Unlocking genetic potential from the wild","SCIENCE","10.1126/science.277.5329.1063","http://doi.org/10.1126/science.277.5329.1063"
"Kirkham, FW; Kent, M",1997,"Soil seed bank composition in relation to the above-ground vegetation in fertilized and unfertilized hay meadows on a Somerset peat moor","JOURNAL OF APPLIED ECOLOGY","10.2307/2405280","http://doi.org/10.2307/2405280"
"Pywell, RF; Putwain, PD; Webb, NR",1997,"The decline of heathland seed populations following the conversion to agriculture","JOURNAL OF APPLIED ECOLOGY","10.2307/2405285","http://doi.org/10.2307/2405285"
"Marone, L; Horno, M",1997,"Seed reserves in the central Monte Desert, Argentina: implications for granivory","JOURNAL OF ARID ENVIRONMENTS","10.1006/jare.1996.0187","http://doi.org/10.1006/jare.1996.0187"
"Gorb, S; Gorb, E; Sindarovskaya, Y",1997,"Interaction between the non-myrmecochorous herb Galium aparine and the ant Formica polyctena","PLANT ECOLOGY","10.1023/A:1009789202189","http://doi.org/10.1023/A:1009789202189"
"Witkowski, ETF; Lamont, BB",1997,"Does the rare Banksia goodii have inferior vegetative, reproductive or ecological attributes compared with its widespread co-occurring relative B-gardneri?","JOURNAL OF BIOGEOGRAPHY","10.1111/j.1365-2699.1997.00131.x","http://doi.org/10.1111/j.1365-2699.1997.00131.x"
"Olson, BE; Wallander, RT; Lacey, JR",1997,"Effects of sheep grazing on a spotted knapweed-infested Idaho fescue community","JOURNAL OF RANGE MANAGEMENT","10.2307/4003305","http://doi.org/10.2307/4003305"
"Knox, JS",1997,"A nine year demographic study of Helenium virginicum (Asteraceae), a narrow endemic seasonal wetland plant","JOURNAL OF THE TORREY BOTANICAL SOCIETY","10.2307/2996611","http://doi.org/10.2307/2996611"
"Krijger, CL; Opdam, M; Thery, M; Bongers, F",1997,"Courtship behaviour of manakins and seed bank composition in a French Guianan rain forest","JOURNAL OF TROPICAL ECOLOGY","10.1017/S0266467400010774","http://doi.org/10.1017/S0266467400010774"
"Albrecht, H; Pilgram, M",1997,"The weed seed bank of soils in a landscape segment in southern Bavaria .2. Relation to environmental variables and to the surface vegetation","PLANT ECOLOGY","10.1023/A:1009748308550","http://doi.org/10.1023/A:1009748308550"
"Sharew, H; Legg, CJ; Grace, J",1997,"Effects of ground preparation and microenvironment on germination and natural regeneration of Juniperus procera and Afrocarpus gracilior in Ethiopia","FOREST ECOLOGY AND MANAGEMENT","10.1016/S0378-1127(96)03962-X","http://doi.org/10.1016/S0378-1127(96)03962-X"
"Lloret, F; Vila, M",1997,"Clearing of vegetation in Mediterranean garrigue: Response after a wildfire","FOREST ECOLOGY AND MANAGEMENT","10.1016/S0378-1127(96)03965-5","http://doi.org/10.1016/S0378-1127(96)03965-5"
"Osumi, K; Sakurai, S",1997,"Seedling emergence of Betula maximowicziana following human disturbance and the role of buried viable seeds","FOREST ECOLOGY AND MANAGEMENT","10.1016/S0378-1127(96)03963-1","http://doi.org/10.1016/S0378-1127(96)03963-1"
"Ward, SC; Koch, JM; Grant, CD",1997,"Ecological aspects of soil seed-banks in relation to bauxite mining .1. Unmined jarrah forest","AUSTRALIAN JOURNAL OF ECOLOGY","10.1111/j.1442-9993.1997.tb00656.x","http://doi.org/10.1111/j.1442-9993.1997.tb00656.x"
"Grant, CD; Koch, JM",1997,"Ecological aspects of soil seed-banks in relation to bauxite mining .2. Twelve year old rehabilitated mines","AUSTRALIAN JOURNAL OF ECOLOGY","10.1111/j.1442-9993.1997.tb00657.x","http://doi.org/10.1111/j.1442-9993.1997.tb00657.x"
"Trabaud, L; MartinezSanchez, JJ; Ferrandis, P; GonzalezOchoa, AI; Herranz, JM",1997,"Above-ground vegetation and soil seed bank: The contribution to the cyclical stability of a mixed pine forest of Pinus halepensis and P-pinaster","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b97-112","http://doi.org/10.1139/b97-112"
"Breck, SW; Jenkins, SH",1997,"Use of an ecotone to test the effects of soil and desert rodents on the distribution of Indian ricegrass","ECOGRAPHY","10.1111/j.1600-0587.1997.tb00369.x","http://doi.org/10.1111/j.1600-0587.1997.tb00369.x"
